item_id,item,product_group_name,product_type_name,graphical_appearance_name,colour_group_name,perceived_colour_master_name,index_group_name,garment_group_name,section_name,department_name,item weight,prototype
1467,776237031,Swimwear,Bikini top,All over pattern,Black,Black,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,0.6289684,1
969,776237006,Swimwear,Bikini top,Solid,Yellow,Yellow,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,0.6229617,1
1319,739590038,Swimwear,Swimwear bottom,Solid,Light Blue,Blue,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,0.6027455,1
618,865594003,Swimwear,Bikini top,All over pattern,Light Blue,Blue,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,0.5967301,1
3098,832114002,Swimwear,Swimwear bottom,Solid,Yellow,Yellow,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,0.5859347,1
3511,707100003,Garment Full body,Dress,Solid,Green,Green,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,0.581771,1
992,872000005,Garment Upper body,Vest top,All over pattern,Black,Black,Divided,Blouses,Divided Collection,Tops Woven,0.57672095,1
3030,903951002,Garment Upper body,Blouse,Solid,Off White,White,Ladieswear,Blouses,Womens Tailoring,Blouse,0.26843554,2
10050,921697003,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.2573024,2
3946,902999001,Garment Lower body,Skirt,Other structure,Black,Black,Ladieswear,Skirts,Womens Tailoring,Skirt,0.25296852,2
12740,918443003,Garment Full body,Dress,Solid,Light Purple,Lilac Purple,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.24791051,2
2429,913540001,Garment Lower body,Skirt,Contrast,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.23776698,2
2434,841565001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.2371966,2
8217,786197004,Garment Lower body,Skirt,Other structure,Off White,White,Ladieswear,Skirts,Womens Tailoring,Skirt,0.23566063,2
3796,895610005,Garment Lower body,Trousers,Solid,Light Beige,White,Ladieswear,Trousers,Womens Tailoring,Trouser,0.23434088,2
574,921697005,Garment Full body,Dress,All over pattern,Black,Black,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.23296224,2
9567,922037001,Garment Lower body,Trousers,Other structure,Beige,Beige,Ladieswear,Trousers,Womens Trend,Trousers & Skirt,0.2305737,2
12084,917300005,Garment Lower body,Trousers,Solid,Yellowish Brown,Brown,Menswear,Jersey Basic,Men Underwear,Blanks,0.60789716,3
13481,939501001,Accessories,Bag,Solid,White,White,Divided,Accessories,Divided Accessories,Bags,0.53795004,3
13493,911700001,Garment Upper body,Cardigan,Jacquard,Light Beige,Beige,Divided,Knitwear,Divided Collection,Tops Knitwear,0.52787745,3
13457,931282001,Garment Lower body,Trousers,Placement print,Black,Black,Divided,Special Offers,Divided Projects,Promotion/ Other /Offer,0.52683944,3
13479,912574003,Accessories,Hat/beanie,Solid,Light Beige,Beige,Divided,Accessories,Divided Accessories,Knit & Woven,0.5130737,3
12049,917300004,Garment Lower body,Trousers,Solid,Dark Beige,Beige,Menswear,Jersey Basic,Men Underwear,Blanks,0.5107332,3
12236,917293006,Garment Upper body,T-shirt,Solid,Yellowish Brown,Brown,Menswear,Jersey Basic,Men Underwear,Blanks,0.5087843,3
12204,917297005,Garment Upper body,Hoodie,Solid,Yellowish Brown,Brown,Menswear,Jersey Basic,Men Underwear,Blanks,0.50864,3
13454,939503001,Accessories,Bag,Solid,Black,Black,Divided,Accessories,Divided Accessories,Bags,0.505031,3
13466,912574001,Accessories,Hat/beanie,Solid,Dark Blue,Blue,Divided,Accessories,Divided Accessories,Knit & Woven,0.50384974,3
2529,810170016,Garment Lower body,Trousers,Denim,Black,Black,Ladieswear,Trousers,Mama,Woven bottoms,0.47790396,4
1463,775382001,Garment Lower body,Trousers,Solid,Black,Black,Ladieswear,Trousers,Mama,Woven bottoms,0.47096294,4
8463,810169017,Garment Lower body,Trousers,Denim,Black,Black,Ladieswear,Trousers,Mama,Woven bottoms,0.46789747,4
3535,843940001,Garment Lower body,Leggings/Tights,Solid,Black,Black,Ladieswear,Jersey Fancy,Mama,Jersey,0.46483386,4
4834,837680004,Garment Upper body,Top,Solid,White,White,Ladieswear,Jersey Fancy,Mama,Jersey,0.46257156,4
3721,910528002,Socks & Tights,Underwear Tights,Solid,Black,Black,Ladieswear,Socks and Tights,"Womens Nightwear, Socks & Tigh",Tights basic,0.45796794,4
3651,820032005,Garment Upper body,Top,Melange,Dark Orange,Red,Ladieswear,Jersey Fancy,Mama,Jersey,0.45691085,4
11902,810170014,Garment Lower body,Trousers,Denim,Dark Blue,Blue,Ladieswear,Trousers,Mama,Woven bottoms,0.44712704,4
8177,905070002,Garment Upper body,T-shirt,Stripe,Off White,White,Ladieswear,Jersey Fancy,Mama,Jersey,0.44639504,4
4310,886367001,Garment Upper body,Sweater,Solid,Pink,Pink,Ladieswear,Knitwear,Mama,Knitwear,0.44418067,4
1537,770315026,Garment Upper body,Top,Solid,Turquoise,Turquoise,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,0.73355794,5
3092,568601043,Garment Upper body,Blazer,Other structure,Dark Green,Green,Ladieswear,Dressed,Womens Tailoring,Suit,0.73108774,5
3457,858856005,Garment Lower body,Skirt,Other structure,Dark Green,Green,Ladieswear,Skirts,Womens Tailoring,Skirt,0.72428596,5
634,568597007,Garment Lower body,Trousers,Solid,Dark Blue,Blue,Ladieswear,Trousers,Womens Tailoring,Trouser,0.7088643,5
12544,770315020,Garment Upper body,Top,All over pattern,Black,Black,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,0.70254564,5
2055,664074078,Garment Upper body,Top,Solid,Dark Red,Red,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,0.6913992,5
3464,912075007,Garment Upper body,Blouse,Solid,Greenish Khaki,Khaki green,Ladieswear,Blouses,Womens Tailoring,Blouse,0.6789931,5
2500,664074059,Garment Upper body,Top,Solid,Dark Green,Khaki green,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,0.67337334,5
2499,770315009,Garment Upper body,Top,Solid,Dark Blue,Blue,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,0.6693575,5
1546,664074039,Garment Upper body,Top,Solid,Dark Turquoise,Turquoise,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,0.6664376,5
12084,917300005,Garment Lower body,Trousers,Solid,Yellowish Brown,Brown,Menswear,Jersey Basic,Men Underwear,Blanks,0.6001636,6
13481,939501001,Accessories,Bag,Solid,White,White,Divided,Accessories,Divided Accessories,Bags,0.53019977,6
13493,911700001,Garment Upper body,Cardigan,Jacquard,Light Beige,Beige,Divided,Knitwear,Divided Collection,Tops Knitwear,0.5242018,6
13457,931282001,Garment Lower body,Trousers,Placement print,Black,Black,Divided,Special Offers,Divided Projects,Promotion/ Other /Offer,0.5213139,6
13479,912574003,Accessories,Hat/beanie,Solid,Light Beige,Beige,Divided,Accessories,Divided Accessories,Knit & Woven,0.50717074,6
12049,917300004,Garment Lower body,Trousers,Solid,Dark Beige,Beige,Menswear,Jersey Basic,Men Underwear,Blanks,0.50387055,6
12236,917293006,Garment Upper body,T-shirt,Solid,Yellowish Brown,Brown,Menswear,Jersey Basic,Men Underwear,Blanks,0.5028125,6
12204,917297005,Garment Upper body,Hoodie,Solid,Yellowish Brown,Brown,Menswear,Jersey Basic,Men Underwear,Blanks,0.501815,6
13433,904571001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Trousers,Divided Collection,Trousers,0.49979112,6
13454,939503001,Accessories,Bag,Solid,Black,Black,Divided,Accessories,Divided Accessories,Bags,0.4992581,6
3030,903951002,Garment Upper body,Blouse,Solid,Off White,White,Ladieswear,Blouses,Womens Tailoring,Blouse,0.26862395,7
10050,921697003,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.2576609,7
12740,918443003,Garment Full body,Dress,Solid,Light Purple,Lilac Purple,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.25121665,7
3946,902999001,Garment Lower body,Skirt,Other structure,Black,Black,Ladieswear,Skirts,Womens Tailoring,Skirt,0.24822764,7
3796,895610005,Garment Lower body,Trousers,Solid,Light Beige,White,Ladieswear,Trousers,Womens Tailoring,Trouser,0.23588789,7
574,921697005,Garment Full body,Dress,All over pattern,Black,Black,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.23497184,7
8296,832307007,Garment Upper body,Blazer,Solid,Light Beige,Beige,Ladieswear,Dressed,Womens Everyday Collection,Suit jacket,0.23475967,7
2434,841565001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.23268569,7
12641,881942002,Garment Upper body,Blouse,Solid,Beige,Beige,Ladieswear,Blouses,Womens Everyday Collection,Blouse,0.23246536,7
5453,933327001,Garment Lower body,Skirt,Check,Black,Black,Divided,Trousers,Divided Projects,Projects Woven Bottoms,0.23121865,7
3030,903951002,Garment Upper body,Blouse,Solid,Off White,White,Ladieswear,Blouses,Womens Tailoring,Blouse,0.25930858,8
10050,921697003,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.24905173,8
12740,918443003,Garment Full body,Dress,Solid,Light Purple,Lilac Purple,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.24511488,8
3946,902999001,Garment Lower body,Skirt,Other structure,Black,Black,Ladieswear,Skirts,Womens Tailoring,Skirt,0.24162704,8
2429,913540001,Garment Lower body,Skirt,Contrast,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.23132055,8
2434,841565001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.23013234,8
8217,786197004,Garment Lower body,Skirt,Other structure,Off White,White,Ladieswear,Skirts,Womens Tailoring,Skirt,0.22796935,8
3796,895610005,Garment Lower body,Trousers,Solid,Light Beige,White,Ladieswear,Trousers,Womens Tailoring,Trouser,0.22723289,8
12641,881942002,Garment Upper body,Blouse,Solid,Beige,Beige,Ladieswear,Blouses,Womens Everyday Collection,Blouse,0.2265169,8
9567,922037001,Garment Lower body,Trousers,Other structure,Beige,Beige,Ladieswear,Trousers,Womens Trend,Trousers & Skirt,0.22475837,8
6087,875856003,Garment Upper body,Sweater,Solid,Dark Orange,Brown,Ladieswear,Knitwear,H&M+,Knitwear,0.721515,9
1953,894320001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,H&M+,Knitwear,0.7035393,9
9719,919978002,Garment Upper body,Sweater,Solid,Yellow,Yellow,Ladieswear,Knitwear,H&M+,Knitwear,0.69953996,9
12906,928171001,Garment Full body,Dress,Stripe,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.6935597,9
1262,572957023,Garment Lower body,Leggings/Tights,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,0.6890688,9
13085,907939001,Garment Full body,Dress,All over pattern,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.6764687,9
5123,856525001,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,0.67418665,9
4798,895421001,Garment Upper body,Blouse,Solid,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.6685724,9
6566,900263001,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Jersey Fancy,H&M+,Jersey,0.66213506,9
12485,865430006,Garment Full body,Dress,Solid,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.6620527,9
6087,875856003,Garment Upper body,Sweater,Solid,Dark Orange,Brown,Ladieswear,Knitwear,H&M+,Knitwear,0.7145423,10
1262,572957023,Garment Lower body,Leggings/Tights,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,0.6969705,10
1953,894320001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,H&M+,Knitwear,0.6953458,10
9719,919978002,Garment Upper body,Sweater,Solid,Yellow,Yellow,Ladieswear,Knitwear,H&M+,Knitwear,0.69115365,10
12906,928171001,Garment Full body,Dress,Stripe,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.69015986,10
13085,907939001,Garment Full body,Dress,All over pattern,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.67239445,10
5123,856525001,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,0.6675282,10
12485,865430006,Garment Full body,Dress,Solid,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.6606827,10
4798,895421001,Garment Upper body,Blouse,Solid,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.66037244,10
6566,900263001,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Jersey Fancy,H&M+,Jersey,0.65934753,10
5105,685813040,Garment Upper body,Sweater,Solid,Dark Green,Green,Menswear,Jersey Basic,Men Underwear,Heavy Basic Jersey,0.6597015,11
258,685813042,Garment Upper body,Sweater,Solid,Light Beige,Beige,Menswear,Jersey Basic,Men Underwear,Heavy Basic Jersey,0.59933996,11
906,715828013,Garment Upper body,Sweater,Solid,Black,Black,Menswear,Knitwear,Contemporary Smart,Knitwear,0.59820217,11
2783,685813037,Garment Upper body,Sweater,Melange,Grey,Grey,Menswear,Jersey Basic,Men Underwear,Heavy Basic Jersey,0.5967486,11
3225,685813039,Garment Upper body,Sweater,Solid,Yellowish Brown,Brown,Menswear,Jersey Basic,Men Underwear,Heavy Basic Jersey,0.59245086,11
4543,685814022,Garment Upper body,Hoodie,Solid,Dark Grey,Grey,Menswear,Jersey Basic,Men Underwear,Heavy Basic Jersey,0.58980066,11
1646,685813001,Garment Upper body,Sweater,Solid,Black,Black,Menswear,Jersey Basic,Men Underwear,Heavy Basic Jersey,0.5878475,11
1188,685813003,Garment Upper body,Sweater,Solid,White,White,Menswear,Jersey Basic,Men Underwear,Heavy Basic Jersey,0.5771802,11
1,685816054,Garment Upper body,T-shirt,Solid,Dark Green,Green,Menswear,Jersey Basic,Men Underwear,Light Basic Jersey,0.57575756,11
3315,886706002,Garment Upper body,Shirt,Check,Black,Black,Ladieswear,Blouses,Womens Casual,Blouse,0.5743121,11
3030,903951002,Garment Upper body,Blouse,Solid,Off White,White,Ladieswear,Blouses,Womens Tailoring,Blouse,0.2556516,12
10050,921697003,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.251951,12
12740,918443003,Garment Full body,Dress,Solid,Light Purple,Lilac Purple,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.24644366,12
3946,902999001,Garment Lower body,Skirt,Other structure,Black,Black,Ladieswear,Skirts,Womens Tailoring,Skirt,0.24018387,12
8217,786197004,Garment Lower body,Skirt,Other structure,Off White,White,Ladieswear,Skirts,Womens Tailoring,Skirt,0.22748135,12
2429,913540001,Garment Lower body,Skirt,Contrast,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.2272285,12
2434,841565001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.2262854,12
9567,922037001,Garment Lower body,Trousers,Other structure,Beige,Beige,Ladieswear,Trousers,Womens Trend,Trousers & Skirt,0.22547784,12
574,921697005,Garment Full body,Dress,All over pattern,Black,Black,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.22437754,12
3796,895610005,Garment Lower body,Trousers,Solid,Light Beige,White,Ladieswear,Trousers,Womens Tailoring,Trouser,0.22226024,12
11372,942955002,Socks & Tights,Socks,Glittering/Metallic,Green,Khaki green,Ladieswear,Socks and Tights,"Womens Nightwear, Socks & Tigh",Socks,0.6335806,13
68,877961003,Socks & Tights,Socks,Glittering/Metallic,Dark Pink,Pink,Ladieswear,Socks and Tights,"Womens Nightwear, Socks & Tigh",Socks,0.59741783,13
1983,859737004,Underwear,Bra,Solid,Light Blue,Blue,Ladieswear,"Under-, Nightwear",Womens Lingerie,Casual Lingerie,0.5836098,13
58,877961016,Socks & Tights,Socks,Glittering/Metallic,Beige,Beige,Ladieswear,Socks and Tights,"Womens Nightwear, Socks & Tigh",Socks,0.5835568,13
59,877961004,Socks & Tights,Socks,Glittering/Metallic,Black,Black,Ladieswear,Socks and Tights,"Womens Nightwear, Socks & Tigh",Socks,0.5789556,13
425,851010007,Underwear,Underwear bottom,Solid,Light Orange,Orange,Ladieswear,"Under-, Nightwear",Womens Lingerie,Expressive Lingerie,0.57282275,13
1562,859743003,Underwear,Underwear bottom,Solid,Light Blue,Blue,Ladieswear,"Under-, Nightwear",Womens Lingerie,Casual Lingerie,0.56969094,13
1776,786187003,Underwear,Bra,Solid,White,White,Ladieswear,"Under-, Nightwear",Womens Lingerie,Clean Lingerie,0.56918526,13
3065,855706002,Underwear,Bra,Solid,Light Pink,Pink,Ladieswear,"Under-, Nightwear",Womens Lingerie,Expressive Lingerie,0.5675191,13
5876,877961019,Socks & Tights,Socks,All over pattern,Light Pink,Pink,Ladieswear,Socks and Tights,"Womens Nightwear, Socks & Tigh",Socks,0.56340295,13
6087,875856003,Garment Upper body,Sweater,Solid,Dark Orange,Brown,Ladieswear,Knitwear,H&M+,Knitwear,0.7286427,14
1953,894320001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,H&M+,Knitwear,0.7090104,14
9719,919978002,Garment Upper body,Sweater,Solid,Yellow,Yellow,Ladieswear,Knitwear,H&M+,Knitwear,0.7042215,14
12906,928171001,Garment Full body,Dress,Stripe,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.69905317,14
1262,572957023,Garment Lower body,Leggings/Tights,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,0.6938736,14
13085,907939001,Garment Full body,Dress,All over pattern,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.6808538,14
5123,856525001,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,0.6775385,14
4798,895421001,Garment Upper body,Blouse,Solid,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.67354274,14
12485,865430006,Garment Full body,Dress,Solid,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.6664613,14
6566,900263001,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Jersey Fancy,H&M+,Jersey,0.66634077,14
6087,875856003,Garment Upper body,Sweater,Solid,Dark Orange,Brown,Ladieswear,Knitwear,H&M+,Knitwear,0.720526,15
1953,894320001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,H&M+,Knitwear,0.6980849,15
1262,572957023,Garment Lower body,Leggings/Tights,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,0.6973168,15
9719,919978002,Garment Upper body,Sweater,Solid,Yellow,Yellow,Ladieswear,Knitwear,H&M+,Knitwear,0.69373304,15
12906,928171001,Garment Full body,Dress,Stripe,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.691841,15
13085,907939001,Garment Full body,Dress,All over pattern,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.671055,15
5123,856525001,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,0.6691509,15
4798,895421001,Garment Upper body,Blouse,Solid,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.6620702,15
6566,900263001,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Jersey Fancy,H&M+,Jersey,0.65907615,15
12485,865430006,Garment Full body,Dress,Solid,Black,Black,Ladieswear,Blouses,H&M+,Woven top,0.65629077,15
3030,903951002,Garment Upper body,Blouse,Solid,Off White,White,Ladieswear,Blouses,Womens Tailoring,Blouse,0.2587918,16
10050,921697003,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.24552093,16
3946,902999001,Garment Lower body,Skirt,Other structure,Black,Black,Ladieswear,Skirts,Womens Tailoring,Skirt,0.23987876,16
12740,918443003,Garment Full body,Dress,Solid,Light Purple,Lilac Purple,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.23906499,16
3796,895610005,Garment Lower body,Trousers,Solid,Light Beige,White,Ladieswear,Trousers,Womens Tailoring,Trouser,0.23136897,16
8296,832307007,Garment Upper body,Blazer,Solid,Light Beige,Beige,Ladieswear,Dressed,Womens Everyday Collection,Suit jacket,0.22957265,16
12641,881942002,Garment Upper body,Blouse,Solid,Beige,Beige,Ladieswear,Blouses,Womens Everyday Collection,Blouse,0.2265926,16
9567,922037001,Garment Lower body,Trousers,Other structure,Beige,Beige,Ladieswear,Trousers,Womens Trend,Trousers & Skirt,0.2262542,16
2434,841565001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.22401978,16
2903,902419001,Garment Upper body,Sweater,Solid,White,White,Ladieswear,Knitwear,Womens Everyday Collection,Knitwear,0.22356011,16
958,554450036,Garment Lower body,Trousers,Solid,Dark Blue,Blue,Divided,Trousers,Divided Collection,Trousers,0.6773331,17
1860,706016038,Garment Lower body,Trousers,Solid,Blue,Blue,Divided,Trousers,Divided Collection,Trousers,0.66539615,17
476,706016003,Garment Lower body,Trousers,Solid,Dark Blue,Blue,Divided,Trousers,Divided Collection,Trousers,0.65861857,17
383,621381012,Garment Lower body,Trousers,Solid,Black,Black,Divided,Trousers,Divided Collection,Trousers,0.654419,17
4047,621381014,Garment Lower body,Trousers,Solid,Dark Blue,Blue,Divided,Trousers,Divided Collection,Trousers,0.6168446,17
2826,677930086,Garment Upper body,Sweater,Embroidery,Grey,Grey,Divided,Jersey Basic,Divided Basics,Basic 1,0.6131256,17
2117,867966002,Garment Lower body,Trousers,Denim,Grey,Grey,Divided,Trousers Denim,Ladies Denim,Denim Trousers,0.5879621,17
1277,554450001,Garment Lower body,Trousers,Solid,Black,Black,Divided,Trousers,Divided Collection,Trousers,0.5859714,17
8310,677930077,Garment Upper body,Sweater,Embroidery,Greenish Khaki,Khaki green,Divided,Jersey Basic,Divided Basics,Basic 1,0.5841352,17
752,867966009,Garment Lower body,Trousers,Denim,Blue,Blue,Divided,Trousers Denim,Ladies Denim,Denim Trousers,0.5831635,17
958,554450036,Garment Lower body,Trousers,Solid,Dark Blue,Blue,Divided,Trousers,Divided Collection,Trousers,0.6625565,18
1860,706016038,Garment Lower body,Trousers,Solid,Blue,Blue,Divided,Trousers,Divided Collection,Trousers,0.6477719,18
383,621381012,Garment Lower body,Trousers,Solid,Black,Black,Divided,Trousers,Divided Collection,Trousers,0.64163435,18
476,706016003,Garment Lower body,Trousers,Solid,Dark Blue,Blue,Divided,Trousers,Divided Collection,Trousers,0.6355293,18
4047,621381014,Garment Lower body,Trousers,Solid,Dark Blue,Blue,Divided,Trousers,Divided Collection,Trousers,0.60439193,18
2826,677930086,Garment Upper body,Sweater,Embroidery,Grey,Grey,Divided,Jersey Basic,Divided Basics,Basic 1,0.59194857,18
2117,867966002,Garment Lower body,Trousers,Denim,Grey,Grey,Divided,Trousers Denim,Ladies Denim,Denim Trousers,0.5689355,18
1277,554450001,Garment Lower body,Trousers,Solid,Black,Black,Divided,Trousers,Divided Collection,Trousers,0.5657665,18
8310,677930077,Garment Upper body,Sweater,Embroidery,Greenish Khaki,Khaki green,Divided,Jersey Basic,Divided Basics,Basic 1,0.5634984,18
752,867966009,Garment Lower body,Trousers,Denim,Blue,Blue,Divided,Trousers Denim,Ladies Denim,Denim Trousers,0.5621392,18
3030,903951002,Garment Upper body,Blouse,Solid,Off White,White,Ladieswear,Blouses,Womens Tailoring,Blouse,0.2577132,19
10050,921697003,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.24594201,19
3946,902999001,Garment Lower body,Skirt,Other structure,Black,Black,Ladieswear,Skirts,Womens Tailoring,Skirt,0.241778,19
12740,918443003,Garment Full body,Dress,Solid,Light Purple,Lilac Purple,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.23725677,19
2429,913540001,Garment Lower body,Skirt,Contrast,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.23050597,19
2434,841565001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.23000874,19
574,921697005,Garment Full body,Dress,All over pattern,Black,Black,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.22581469,19
3796,895610005,Garment Lower body,Trousers,Solid,Light Beige,White,Ladieswear,Trousers,Womens Tailoring,Trouser,0.22496878,19
8217,786197004,Garment Lower body,Skirt,Other structure,Off White,White,Ladieswear,Skirts,Womens Tailoring,Skirt,0.22359762,19
8296,832307007,Garment Upper body,Blazer,Solid,Light Beige,Beige,Ladieswear,Dressed,Womens Everyday Collection,Suit jacket,0.22344108,19
3030,903951002,Garment Upper body,Blouse,Solid,Off White,White,Ladieswear,Blouses,Womens Tailoring,Blouse,0.26137075,20
10050,921697003,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.25142,20
12740,918443003,Garment Full body,Dress,Solid,Light Purple,Lilac Purple,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,0.24617022,20
3946,902999001,Garment Lower body,Skirt,Other structure,Black,Black,Ladieswear,Skirts,Womens Tailoring,Skirt,0.2446779,20
2429,913540001,Garment Lower body,Skirt,Contrast,Black,Black,Ladieswear,Knitwear,Womens Tailoring,Knitwear,0.23034796,20
