article_id,mean,std,min,max,count
0214844001,0.0021568130254904384,0.0008031175958874763,0.0005593220338983,0.0033728813559322,127
0214844002,0.0020619982158786607,0.0007730457675503487,0.0008474576271186,0.0033728813559322,114
0214844003,0.0016279131355932,0.0001489098989800738,0.0007966101694915,0.0016779661016949,64
0215303005,0.009829616413916104,0.0038981964845440065,0.004864406779661,0.0135423728813559,19
0215589002,0.013974334140435809,0.002845708155102333,0.0060847457627118,0.0169322033898305,105
0220094001,0.013149460708782701,0.0005899093158836338,0.0118474576271186,0.0135423728813559,11
0220094019,0.014764406779660965,0.0022957905453712918,0.0126949152542372,0.0186271186440677,20
0220094020,0.024708635996771543,0.002612873456619174,0.0135423728813559,0.0254067796610169,21
0220094021,0.01325423728813555,0.0006687222928328032,0.0115084745762711,0.0135423728813559,10
0224606019,0.007370717634330983,0.001897928748032712,0.0016779661016949,0.008457627118644,47
0226959007,0.015668153434433525,0.0032097229277423464,0.004864406779661,0.0169322033898305,76
0226959008,0.014740730932203364,0.0043096079476173076,0.0040338983050847,0.0169322033898305,64
0228257001,0.007677178641067888,0.0017307306194226575,0.0022372881355932,0.0101525423728813,452
0228257002,0.007702179176755392,0.0019568024521000927,0.0033728813559322,0.0101525423728813,56
0228257003,0.00772400708322787,0.0016561667481759825,0.0033728813559322,0.0101525423728813,134
0228257004,0.007678736517719506,0.0016939924746403516,0.0033728813559322,0.0101525423728813,44
0228257008,0.004433175882189426,0.002384803633648608,0.0017627118644067,0.0091355932203389,61
0234421002,0.004280999107939279,0.0007226188754662274,0.0033728813559322,0.0050677966101694,19
0235596002,0.0030934937124110773,0.0023497209956507494,0.0004406779661016,0.0067627118644067,31
0237347045,0.03302250625173652,0.0018350204180053549,0.0254067796610169,0.0338813559322033,244
0237347052,0.03229830508474571,0.0018641184016463936,0.0287966101694915,0.0338813559322033,15
0237347059,0.03313010805770383,0.001784680415044772,0.0213389830508474,0.0338813559322033,309
0237347060,0.03338291703835853,0.001347897601144148,0.0271016949152542,0.0338813559322033,76
0237347063,0.03302182294318753,0.0018368121992050628,0.0254067796610169,0.0338813559322033,233
0240561001,0.011979181426780713,0.0025077634812514338,0.0054745762711864,0.0169322033898305,311
0243613004,0.0220169491525423,0.0,0.0220169491525423,0.0220169491525423,9
0243937001,0.014274393037104871,0.004242244304350638,0.0040508474576271,0.0169322033898305,74
0243937028,0.01654471069549969,0.0007932305574331076,0.0135423728813559,0.0169322033898305,58
0250099001,0.022531961259079875,0.006571107107990581,0.0101525423728813,0.0304915254237288,70
0250099002,0.02121234409977611,0.008840116194986187,0.0059830508474576,0.0304915254237288,53
0253448001,0.024632450067637413,0.00219939674242386,0.0078813559322033,0.0254067796610169,213
0253448002,0.024968312453942473,0.0018063958584130495,0.011864406779661,0.0254067796610169,69
0253448003,0.02469127245130276,0.0020021535068598427,0.008457627118644,0.0254067796610169,335
0253448059,0.02359019370460044,0.003999899063414754,0.0101525423728813,0.0254067796610169,28
0253448062,0.021920606601248834,0.006183550785512246,0.009,0.0254067796610169,19
0265630004,0.014778218535881694,0.0038863178450245796,0.0057796610169491,0.0169322033898305,47
0265630006,0.012158595641646447,0.005013215795572787,0.0054067796610169,0.0169322033898305,42
0266873006,0.011338175948345394,0.004111189725519966,0.0025254237288135,0.0135423728813559,21
0266875001,0.016152429378531057,0.0023055050041685095,0.0043898305084745,0.0169322033898305,150
0266875006,0.016379815100154068,0.0013479054165509447,0.0067627118644067,0.0169322033898305,88
0266875024,0.014288906009244963,0.00451663069856324,0.0054237288135593,0.0169322033898305,22
0268305001,0.009246292372881304,0.004551254922334281,0.0009661016949152,0.0135423728813559,32
0270375004,0.008814527845036266,0.004446302449148792,0.0025254237288135,0.0135423728813559,35
0270381001,0.004228410008070957,0.000953073304106075,0.0019491525423728,0.0060847457627118,21
0270381003,0.004508474576271124,0.000960235934492069,0.0021864406779661,0.0060847457627118,25
0270382004,0.007994915254237235,0.003453624084260086,0.0039830508474576,0.0135423728813559,20
0278811006,0.03200071364852803,0.004133309831014186,0.0169322033898305,0.0338813559322033,95
0278811009,0.031231124807395923,0.005342222706781506,0.0169322033898305,0.0338813559322033,11
0278811011,0.03251371340523876,0.0033245191290490438,0.0169322033898305,0.0338813559322033,110
0282832018,0.0998759322033898,0.006292875001366319,0.0762542372881355,0.1016779661016949,25
0293433002,0.015454420522217112,0.002175004903782862,0.0101525423728813,0.0169322033898305,37
0293433050,0.01625814863102997,0.0012617759745254349,0.0135423728813559,0.0169322033898305,13
0293510002,0.016252933507170785,0.0013661420263365177,0.0131864406779661,0.0169322033898305,13
0294008002,0.014528248587570602,0.0034865912530430373,0.0084915254237288,0.0169322033898305,24
0294008005,0.014107858243451434,0.0037134930450535802,0.0033728813559322,0.0169322033898305,66
0294008056,0.0164188861985472,0.0014872853458320924,0.008457627118644,0.0169322033898305,35
0297067002,0.013110638564012725,0.0026261131547736533,0.0050677966101694,0.0169322033898305,271
0297078001,0.015499287185173403,0.0036046561542289867,0.0090169491525423,0.0220169491525423,107
0297078002,0.014512934879571759,0.005436809345630736,0.0045593220338983,0.0220169491525423,76
0297078005,0.009972457627118587,0.0003692245853611337,0.0091355932203389,0.0101525423728813,8
0297078008,0.016965364775239456,0.0035623271423699974,0.0108983050847457,0.0220169491525423,23
0300024016,0.02693220338983047,0.0024561655502016184,0.0254067796610169,0.0304915254237288,10
0300024045,0.021864406779660943,0.00040358918304375316,0.0209491525423728,0.0220169491525423,7
0300024048,0.021310734463276776,0.003188008444052956,0.0152372881355932,0.0271016949152542,12
0300024058,0.03383844668526063,0.011013277172114014,0.0209491525423728,0.0508305084745762,79
0300024064,0.03147966101694913,0.0023124866118120597,0.0304915254237288,0.0389661016949152,30
0301227002,0.02476888409914759,0.0017501294630119844,0.0118474576271186,0.0254067796610169,173
0301227019,0.025134555517122056,0.0007105719380975624,0.022864406779661,0.0254067796610169,49
0301227023,0.024771186440677915,0.0015568790738028668,0.021593220338983,0.0254067796610169,6
0301656026,0.049557838983050786,0.004040401740757158,0.0254067796610169,0.0508305084745762,80
0301656029,0.049323244552058054,0.0038926803948077485,0.0367118644067796,0.0508305084745762,14
0302334001,0.016442372881355923,0.0011238380247624205,0.0135423728813559,0.0169322033898305,10
0304786008,0.007745762711864345,0.0017075629798275612,0.0026949152542372,0.008457627118644,11
0305304008,0.013511150758251527,0.0001360940794147514,0.0129491525423728,0.0135423728813559,19
0305931001,0.01994333265264443,0.0052903847980908265,0.0054067796610169,0.0287966101694915,332
0306847002,0.023137711864406735,0.004101333481337974,0.0135423728813559,0.0254067796610169,24
0306847013,0.02286779661016944,0.0034354445183397207,0.0165423728813559,0.0254067796610169,10
0307239004,0.02469884549250793,0.002392272542514089,0.0126949152542372,0.0254067796610169,69
0307239005,0.0248990934174221,0.0014312898998450525,0.0126949152542372,0.0254067796610169,301
0307239010,0.025078731547293554,0.0010362439667818964,0.021593220338983,0.0254067796610169,31
0309864002,0.016348239895697506,0.0012359512281989646,0.0108305084745762,0.0169322033898305,130
0309864012,0.016566101694915233,0.0008415010309054221,0.0135423728813559,0.0169322033898305,50
0309864013,0.01587743086529882,0.0016865923538857508,0.008457627118644,0.0169322033898305,95
0309864016,0.016164803461954546,0.0014539022092918959,0.0124067796610169,0.0169322033898305,47
0312878001,0.11197996918335894,0.02082219289483039,0.023728813559322,0.1186271186440677,22
0312878010,0.11344231820667024,0.015655185376250706,0.0533728813559322,0.1186271186440677,31
0316085001,0.021610546139359626,0.0016514889586513207,0.008457627118644,0.0220169491525423,90
0316085002,0.021772033898305013,0.0006233539820000096,0.0187118644067796,0.0220169491525423,40
0316441001,0.01650083084081089,0.0015388460841219828,0.008457627118644,0.0169322033898305,51
0316441005,0.01618644067796609,0.002540980117870088,0.0050677966101694,0.0169322033898305,32
0316441038,0.01686682808716705,0.000170100243118217,0.0162881355932203,0.0169322033898305,28
0316441039,0.016436993367722908,0.0017825932005809501,0.008457627118644,0.0169322033898305,23
0319906008,0.024736077481840143,0.001799678989411436,0.0186271186440677,0.0254067796610169,14
0319906009,0.02497578692493942,0.0013929540286177118,0.0190508474576271,0.0254067796610169,21
0322017003,0.01258256159356977,0.0025263588393913457,0.0008474576271186,0.0135423728813559,97
0322017029,0.010934810951760052,0.003433014803673471,0.0067627118644067,0.0135423728813559,13
0322017039,0.013429710867397771,0.0003454333954581479,0.0122033898305084,0.0135423728813559,17
0322017040,0.0133151735270379,0.0006894344153835374,0.0101525423728813,0.0135423728813559,42
0324946001,0.011700820120284268,0.0028403476855667275,0.0054745762711864,0.0169322033898305,155
0324963007,0.012464689265536684,0.002008592681584474,0.0079661016949152,0.0135423728813559,12
0324963051,0.0042902025630425075,0.0002252450904887785,0.0035423728813559,0.0043898305084745,41
0324963052,0.004208782742680973,0.0005751873766753271,0.001728813559322,0.0043898305084745,22
0324963055,0.013284745762711827,0.0006279426560732319,0.0115084745762711,0.0135423728813559,15
0326885010,0.01306471494607084,0.0011435297376258576,0.0098474576271186,0.0135423728813559,22
0333323018,0.007560532687651264,0.0013069284507463423,0.0056271186440677,0.008457627118644,14
0333323019,0.006400726392251757,0.001926806121857067,0.0016779661016949,0.008457627118644,28
0333323030,0.006984078068823764,0.0013720044502363413,0.0045084745762711,0.008457627118644,33
0333323038,0.007246670702179109,0.0012508884608044676,0.0045084745762711,0.008457627118644,56
0335037005,0.041192959582790054,0.0027950004782757655,0.0287966101694915,0.0423559322033898,78
0337991001,0.0245413758723828,0.00222445789378662,0.0101525423728813,0.0254067796610169,102
0337991002,0.02363080324244652,0.004504043829173901,0.0101525423728813,0.0254067796610169,23
0337991009,0.0248661016949152,0.0014178956371750937,0.0186271186440677,0.0254067796610169,30
0337991010,0.024993571011104568,0.001069624610326306,0.021593220338983,0.0254067796610169,29
0338016009,0.024642323030907225,0.0017440810836495402,0.0186271186440677,0.0254067796610169,68
0338016011,0.024891876095850328,0.0015034973373114144,0.0186271186440677,0.0254067796610169,29
0341129001,0.017425847457627066,0.003329060320316828,0.0124067796610169,0.0220169491525423,96
0341186001,0.009448093220338941,0.003974402541074961,0.0035084745762711,0.0169322033898305,48
0342060001,0.009583176396735667,0.0041124968457717775,0.0053389830508474,0.0169322033898305,27
0344956026,0.013336561743341371,0.0005809632262856364,0.011457627118644,0.0135423728813559,14
0347200001,0.030568926553672247,0.007171106788699378,0.0118474576271186,0.0338813559322033,30
0348870001,0.008380585516178672,0.0002555180886252099,0.0076101694915254,0.008457627118644,11
0349080001,0.013639124293785282,0.0025898322037983725,0.0109322033898305,0.0169322033898305,48
0349301001,0.0165135987386677,0.0014329098407342635,0.008457627118644,0.0169322033898305,86
0351484002,0.017525808936825826,0.006567698056286364,0.0033728813559322,0.0220169491525423,44
0351484033,0.012094809322033863,0.0035601286788706963,0.0030508474576271,0.0169322033898305,32
0351484039,0.021027435678575717,0.002844097393050056,0.0090338983050847,0.0220169491525423,139
0351484041,0.021775953389830436,0.0009585736297427379,0.0176101694915254,0.0220169491525423,32
0351484042,0.021995056497175067,0.00010725166952862984,0.0214915254237288,0.0220169491525423,24
0357751001,0.005685856224430086,0.0024607621283700607,0.0026271186440677,0.0101525423728813,58
0357751002,0.007082582041110655,0.0029923997190556013,0.0033728813559322,0.0101525423728813,47
0357751003,0.004528414755732736,0.0015023948527355224,0.0031864406779661,0.0101525423728813,17
0362219001,0.015261968480523299,0.0047342465233873934,0.0016101694915254,0.0220169491525423,57
0362219002,0.01801616081986593,0.003290821185880571,0.0124237288135593,0.0220169491525423,86
0367372001,0.0149694915254237,0.0027038334474764124,0.0108135593220338,0.0169322033898305,15
0368979001,0.0099839429081177,0.00047250265581273005,0.0082203389830508,0.0101525423728813,19
0372860001,0.0131956674355631,0.000912381509495486,0.004728813559322,0.0135423728813559,1183
0372860002,0.01323552649139193,0.000832968018998682,0.0048305084745762,0.0135423728813559,1270
0372860024,0.012416195856873785,0.0025157720515787615,0.0040508474576271,0.0135423728813559,324
0372860068,0.013227944372012135,0.0008090894495674543,0.0067627118644067,0.0135423728813559,156
0372860069,0.011320477343479718,0.0035555158724103995,0.0047627118644067,0.0135423728813559,98
0372860072,0.013202835936634506,0.0008630116303673763,0.0067627118644067,0.0135423728813559,153
0372860073,0.013288258413166266,0.0007301846485759018,0.0067627118644067,0.0135423728813559,138
0373506001,0.0128761269383339,0.001580096261677762,0.0026949152542372,0.0135423728813559,188
0373506004,0.01315486872715184,0.0009995955781640607,0.0067627118644067,0.0135423728813559,153
0373506008,0.012696518552450721,0.0024407831256393463,0.0025254237288135,0.0135423728813559,148
0373506027,0.013074253430185598,0.0013176220486873218,0.0067627118644067,0.0135423728813559,42
0375917001,0.024017627118644018,0.003794230615274768,0.008457627118644,0.0254067796610169,25
0375917005,0.02455447941888615,0.0016690582149297712,0.0190508474576271,0.0254067796610169,21
0375917006,0.02459692796610164,0.001820736050082697,0.0186271186440677,0.0254067796610169,64
0375917009,0.02449435028248582,0.001966396048375017,0.0186271186440677,0.0254067796610169,18
0377277002,0.008245762711864345,0.0004433631224445492,0.0070508474576271,0.008457627118644,20
0378447004,0.05533116036505862,0.019741012759333754,0.0212033898305084,0.0677796610169491,13
0379963002,0.030091306724986312,0.001259347335096921,0.0243898305084745,0.0304915254237288,31
0386678001,0.02494090700870357,0.0014167136290739947,0.0186271186440677,0.0254067796610169,74
0392938001,0.049582742681047696,0.004896525231679504,0.0169322033898305,0.0508305084745762,55
0392938002,0.0497193973634651,0.0027755375284165148,0.0406610169491525,0.0508305084745762,18
0392938035,0.05068187744458925,0.000286063825089744,0.0500847457627118,0.0508305084745762,13
0393447015,0.047122881355932136,0.006957968482186826,0.0338813559322033,0.0508305084745762,8
0393772021,0.01183333333333329,5.9924303490387116e-05,0.011593220338983,0.0118474576271186,18
0393993002,0.03258786797502222,0.0037885977089812143,0.0152372881355932,0.0338813559322033,38
0395127001,0.041637747773628234,0.001781011603176823,0.0338813559322033,0.0423559322033898,118
0395127006,0.04112101694915251,0.0024160645657714495,0.0317627118644067,0.0423559322033898,50
0395127011,0.04180991203604374,0.001561285139967535,0.036,0.0423559322033898,79
0395127012,0.04190169491525421,0.0014371712644596158,0.036,0.0423559322033898,35
0396135007,0.01674237288135592,0.000514254290242229,0.0152372881355932,0.0169322033898305,35
0399061008,0.05702998696219033,0.0038471756095344225,0.0444745762711864,0.0593050847457627,91
0399061026,0.05809880115750308,0.0030298071799982535,0.0444745762711864,0.0593050847457627,164
0399061028,0.05760554699537748,0.0035011331799862807,0.0444745762711864,0.0593050847457627,121
0399061032,0.057126291856138885,0.0058391658916115315,0.0296440677966101,0.0593050847457627,82
0399061033,0.057501412429378514,0.0032513465141707013,0.0444745762711864,0.0593050847457627,36
0399087010,0.021578113485629997,0.0011557407060693611,0.0169322033898305,0.0220169491525423,46
0399087015,0.032556779661016874,0.004133136673337711,0.0169322033898305,0.0338813559322033,20
0399087021,0.03328988035892315,0.0023697933354317286,0.0169322033898305,0.0338813559322033,68
0399087042,0.0338813559322033,0.0,0.0338813559322033,0.0338813559322033,10
0399087047,0.03264848931466462,0.004244254062900771,0.0169322033898305,0.0338813559322033,46
0399087054,0.03242727631060299,0.004697012026052342,0.0146779661016949,0.0338813559322033,43
0399136004,0.06777118644067792,0.004594284868028001,0.061,0.084728813559322,34
0399136009,0.06311536358665933,0.013467915362751173,0.0135423728813559,0.0677796610169491,31
0399136011,0.05961676082862519,0.016686220933401046,0.0169322033898305,0.0677796610169491,18
0399136027,0.06532381801962528,0.008685687298009932,0.0169322033898305,0.0677796610169491,38
0399136061,0.08249689176983153,0.006682153040765391,0.0338813559322033,0.084728813559322,319
0399201002,0.06975043834015192,0.02215702971855342,0.0169322033898305,0.084728813559322,29
0399201022,0.08231741140215713,0.006320593696587316,0.0635423728813559,0.084728813559322,11
0399201025,0.08197108673978062,0.010239988287250177,0.0423559322033898,0.084728813559322,17
0399201042,0.08277784503631958,0.007231886607905522,0.0423559322033898,0.084728813559322,84
0399223001,0.032598870056497094,0.0044113437855161875,0.0079999999999999,0.0338813559322033,228
0399223033,0.032168523002421234,0.003813324337187343,0.0142203389830508,0.0338813559322033,35
0399223034,0.02977787689562884,0.006273878118171284,0.0169322033898305,0.0338813559322033,19
0399223052,0.03302216427640149,0.001911900760460911,0.0271016949152542,0.0338813559322033,39
0399223059,0.032916146297948194,0.0018954231695859783,0.0271016949152542,0.0338813559322033,19
0399256001,0.016349803163527483,0.0015184102418321485,0.0026949152542372,0.0169322033898305,719
0399256002,0.014205004035512479,0.0038436738665204757,0.0072033898305084,0.0169322033898305,42
0399256005,0.014844737392759969,0.003649163225903011,0.0033728813559322,0.0169322033898305,81
0399256018,0.016296610169491507,0.001256982794423017,0.0126949152542372,0.0169322033898305,16
0399256023,0.01637130684449382,0.0011455829875740779,0.0101525423728813,0.0169322033898305,183
0399256036,0.016542781294670194,0.0008695345797969526,0.0135423728813559,0.0169322033898305,83
0399256037,0.012979661016949117,0.003025531040437807,0.0081186440677966,0.0169322033898305,30
0400285006,0.06589868596457812,0.0067958060734607945,0.0338813559322033,0.0677796610169491,89
0400456001,0.010714285714285673,0.004594867123945987,0.0054067796610169,0.0169322033898305,14
0401044004,0.021985472154963607,0.00011777614050378214,0.0215762711864406,0.0220169491525423,14
0403448007,0.009147834274952861,0.0017576890393631935,0.0076101694915254,0.0135423728813559,18
0403448008,0.012045454545454496,0.0015742120456776606,0.0094237288135593,0.0135423728813559,22
0406724001,0.0135423728813559,0.0,0.0135423728813559,0.0135423728813559,18
0407354004,0.06401016949152538,0.0054138901380361105,0.0508305084745762,0.0677796610169491,15
0407653001,0.005298627925746498,0.0022624286002109243,0.0033898305084745,0.0101525423728813,63
0407653002,0.005288800265868987,0.002251092392187643,0.0020677966101694,0.0101525423728813,51
0408554004,0.013274952919020684,0.0004945434745704449,0.0121864406779661,0.0135423728813559,18
0408571002,0.005773628267739098,0.0006751384832084574,0.0026949152542372,0.0060847457627118,59
0408575004,0.0042406779661016206,0.00026431984663887685,0.0037796610169491,0.0043898305084745,5
0408647009,0.009851694915254179,0.0006060390229169318,0.0081186440677966,0.0101525423728813,20
0408875001,0.013329930662557747,0.0007766540873448934,0.0067627118644067,0.0135423728813559,264
0408875020,0.011710451977401082,0.0030081975031015797,0.0067627118644067,0.0135423728813559,12
0408875021,0.013365152542372848,0.0005067745592396733,0.0108305084745762,0.0135423728813559,125
0408875023,0.01328545941123993,0.0010184502111633949,0.0067627118644067,0.0135423728813559,57
0408875028,0.012346709870388793,0.001968349757242574,0.0067627118644067,0.0135423728813559,68
0408875030,0.011508474576271152,0.003179942888015894,0.0054067796610169,0.0135423728813559,6
0411569001,0.01396384180790958,0.005133602514413734,0.0033728813559322,0.0169322033898305,15
0412370001,0.018002574554816506,0.0038183359805561696,0.0060847457627118,0.0220169491525423,79
0417951001,0.011281882507816315,0.003190553328975839,0.0042033898305084,0.0169322033898305,103
0417951005,0.01235325602140942,0.0025577611183216936,0.008457627118644,0.0169322033898305,114
0426199002,0.02067271993543173,0.002394048646794197,0.0101525423728813,0.0220169491525423,42
0428291016,0.006693374422187909,0.0009726975482650191,0.0040508474576271,0.0101525423728813,22
0429313002,0.02112655367231632,0.0018777190013510687,0.0152372881355932,0.0220169491525423,15
0429313008,0.02971250399744162,0.0018156872644981446,0.022864406779661,0.0304915254237288,53
0429322001,0.023288135593220287,0.0037315945801194607,0.0135423728813559,0.0254067796610169,10
0433414038,0.041970724191063145,0.0012468006066451197,0.0381186440677966,0.0423559322033898,22
0433414040,0.04100667693888029,0.0028061564705753146,0.0285762711864406,0.0423559322033898,33
0433414041,0.041513653483992434,0.0021718879230372802,0.0283898305084745,0.0423559322033898,72
0433444001,0.024502311248073907,0.0035981682224010595,0.008457627118644,0.0254067796610169,22
0436083001,0.024490897677338305,0.002517802806278632,0.0118474576271186,0.0254067796610169,81
0436083002,0.024564689265536673,0.0023052674354887663,0.0118474576271186,0.0254067796610169,60
0436261001,0.01222779880423451,0.002471325525011946,0.0067627118644067,0.0169322033898305,309
0441386001,0.04136389830508471,0.003266794254058256,0.0135423728813559,0.0423559322033898,100
0441386004,0.04140348399246701,0.003665214960126234,0.013728813559322,0.0423559322033898,72
0443696020,0.025196410767696856,0.0006264041630667607,0.022864406779661,0.0254067796610169,17
0443696021,0.022276836158192048,0.003547485905520962,0.015593220338983,0.0254067796610169,24
0443696057,0.024267796610169437,0.0019531882089891778,0.0192711864406779,0.0254067796610169,30
0443696061,0.02427723970944304,0.0023752605612114997,0.0180677966101694,0.0254067796610169,14
0444325004,0.021161958568738166,0.0022422760127287387,0.0152372881355932,0.0220169491525423,9
0448509001,0.041265718972115874,0.0037366183522667875,0.0169322033898305,0.0423559322033898,744
0448509014,0.04153904500182673,0.0029688816317985783,0.0143898305084745,0.0423559322033898,2134
0448509015,0.029524011299434962,0.006292328740080922,0.0205423728813559,0.0338813559322033,12
0448509018,0.04129253321117724,0.004313224229963354,0.0143898305084745,0.0423559322033898,370
0448509024,0.033665254237288104,0.011132264807113962,0.0177796610169491,0.0423559322033898,16
0448509026,0.039824455205811106,0.006674311518939015,0.0169661016949152,0.0423559322033898,42
0448509028,0.04139025423728811,0.002190237506965985,0.0317627118644067,0.0423559322033898,40
0448509029,0.040316640986132475,0.005273855915078688,0.0211694915254237,0.0423559322033898,22
0448509030,0.0396302408563782,0.006982521422391075,0.0169322033898305,0.0423559322033898,38
0448509031,0.041482296881597165,0.0032397417419148117,0.0143898305084745,0.0423559322033898,281
0448509035,0.041634529870464614,0.002762212289308526,0.0211694915254237,0.0423559322033898,263
0448515036,0.0423559322033898,0.0,0.0423559322033898,0.0423559322033898,7
0449570010,0.008213202497769788,0.0004299701869357413,0.0070338983050847,0.008457627118644,38
0449570041,0.024800116890707137,0.0010568967812517917,0.0224915254237288,0.0254067796610169,29
0449570048,0.02511864406779655,0.0005695376436993553,0.0238813559322033,0.0254067796610169,8
0449570056,0.01655407586763517,0.0009254366612554828,0.0129491525423728,0.0169322033898305,42
0449570061,0.02462849289967929,0.0015691442183969368,0.0194237288135593,0.0254067796610169,37
0449570062,0.02499075500770411,0.000962051901656979,0.021593220338983,0.0254067796610169,33
0449570064,0.0082711864406779,0.00047448658465606833,0.0067627118644067,0.008457627118644,28
