prototype,name,n_descriptors,descriptors
23,"Tops Knitwear, Knitwear, Jersey Basic",3,department_name=Tops Knitwear(score=6.965); department_name=Knitwear(score=6.320); department_name=Jersey Basic(score=5.610)
24,"Knitwear, Knitwear, Jersey Basic",3,department_name=Knitwear(score=8.848); garment_group_name=Knitwear(score=5.974); department_name=Jersey Basic(score=5.610)
25,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
26,"Knitwear, Knitwear, Jersey Basic",3,department_name=Knitwear(score=8.848); garment_group_name=Knitwear(score=5.974); department_name=Jersey Basic(score=5.610)
27,"Tops Knitwear, Loungewear, Jersey Basic",3,department_name=Tops Knitwear(score=10.447); department_name=Loungewear(score=10.421); department_name=Jersey Basic(score=7.480)
28,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
29,"Knitwear, Knitwear, Jersey Basic",3,department_name=Knitwear(score=8.848); garment_group_name=Knitwear(score=5.974); department_name=Jersey Basic(score=5.610)
30,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
31,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
32,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
33,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
34,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
35,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
36,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
37,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
38,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
39,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
40,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
41,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
42,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
43,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
44,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
45,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
46,"Knitwear, Knitwear, Jersey Basic",3,department_name=Knitwear(score=8.848); garment_group_name=Knitwear(score=5.974); department_name=Jersey Basic(score=5.610)
47,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
48,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
49,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
50,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
51,"Knitwear, Knitwear, Jersey Basic",3,department_name=Knitwear(score=8.848); garment_group_name=Knitwear(score=5.974); department_name=Jersey Basic(score=5.610)
52,"Knitwear, Knitwear, Jersey Basic",3,department_name=Knitwear(score=8.848); garment_group_name=Knitwear(score=5.974); department_name=Jersey Basic(score=5.610)
53,"Knitwear, Knitwear, Jersey Basic",3,department_name=Knitwear(score=8.848); garment_group_name=Knitwear(score=5.974); department_name=Jersey Basic(score=5.610)
54,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
55,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
56,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
57,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
58,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
59,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
60,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
61,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
62,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
63,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
64,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
65,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
66,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
67,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
68,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
69,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
70,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
71,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
72,"Knitwear, Knitwear, Jersey Basic",3,department_name=Knitwear(score=8.848); garment_group_name=Knitwear(score=5.974); department_name=Jersey Basic(score=5.610)
73,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
74,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
75,"Mama, Unknown, Light Beige",3,section_name=Mama(score=6.439); garment_group_name=Unknown(score=5.910); colour_group_name=Light Beige(score=3.136)
