item_id,item,product_group_name,product_type_name,graphical_appearance_name,colour_group_name,perceived_colour_master_name,index_group_name,garment_group_name,section_name,department_name,item weight,prototype
5618,795836006,Garment Upper body,Shirt,Solid,Dark Blue,Blue,Menswear,Shirts,Contemporary Casual,Shirt,5.155819,1
9751,795836004,Garment Upper body,Shirt,Solid,Dark Blue,Blue,Menswear,Shirts,Contemporary Casual,Shirt,5.1437044,1
4228,686564028,Garment Upper body,Shirt,Solid,Dark Blue,Blue,Menswear,Shirts,Contemporary Casual,Shirt,5.13722,1
11844,816938003,Garment Upper body,Shirt,Solid,Red,Red,Ladieswear,Blouses,Womens Casual,Blouse,5.119261,1
11419,690541004,Garment Upper body,Shirt,Solid,Light Red,Red,Ladieswear,Blouses,Womens Casual,Blouse,5.1030817,1
3492,832697002,Garment Upper body,Shirt,Solid,Dark Blue,Blue,Menswear,Shirts,Contemporary Casual,Shirt,5.0994487,1
867,877273002,Garment Upper body,Shirt,Solid,Light Pink,Pink,Ladieswear,Blouses,Womens Everyday Collection,Blouse,5.098713,1
431,783346021,Garment Lower body,Trousers,All over pattern,Black,Black,Ladieswear,Trousers,Womens Everyday Collection,Trouser,7.303118,2
5963,783346017,Garment Lower body,Trousers,All over pattern,Black,Black,Ladieswear,Trousers,Womens Everyday Collection,Trouser,7.299836,2
2512,796210010,Garment Lower body,Trousers,All over pattern,Black,Black,Ladieswear,Trousers,Womens Everyday Collection,Trouser,7.2900662,2
7324,751471023,Garment Lower body,Trousers,All over pattern,Black,Black,Ladieswear,Trousers,Womens Everyday Collection,Trouser,7.2175965,2
2270,751471035,Garment Lower body,Trousers,All over pattern,Dark Green,Green,Ladieswear,Trousers,Womens Everyday Collection,Trouser,6.6783853,2
5197,892051002,Garment Lower body,Trousers,All over pattern,Light Beige,Beige,Ladieswear,Trousers,Womens Everyday Collection,Trouser,6.6778436,2
4157,816563003,Garment Lower body,Trousers,All over pattern,Light Beige,Beige,Ladieswear,Trousers,Womens Everyday Collection,Trouser,6.668808,2
201,877014001,Garment Full body,Dress,All over pattern,Black,Black,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,6.2986746,2
9660,782616025,Garment Upper body,T-shirt,All over pattern,Black,Black,Menswear,Jersey Fancy,Contemporary Smart,Jersey Fancy,6.2920585,2
2418,816563006,Garment Lower body,Trousers,All over pattern,Dark Orange,Brown,Ladieswear,Trousers,Womens Everyday Collection,Trouser,6.287146,2
2216,904584009,Garment Upper body,Sweater,Solid,Light Beige,Beige,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,5.95809,3
6518,563519013,Garment Upper body,Sweater,Solid,Light Beige,Beige,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,5.911501,3
5276,802023006,Garment Upper body,Sweater,Solid,Light Beige,Beige,Ladieswear,"Under-, Nightwear","Womens Nightwear, Socks & Tigh",Loungewear,5.4688754,3
6358,841228004,Garment Upper body,T-shirt,Solid,Light Beige,Beige,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,5.254341,3
10745,843685002,Garment Upper body,T-shirt,Solid,Light Beige,Beige,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,5.232728,3
4576,784926003,Garment Upper body,Top,Solid,Light Beige,Beige,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,5.2218075,3
5183,827370003,Garment Upper body,Sweater,Solid,Beige,Beige,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,4.9937263,3
12226,935892001,Underwear,Bra,Solid,Light Beige,Beige,Ladieswear,"Under-, Nightwear","Womens Nightwear, Socks & Tigh",Loungewear,4.98938,3
6336,786304007,Garment Upper body,Sweater,Solid,Blue,Blue,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,4.9411926,3
3430,909914002,Underwear,Bra,Solid,Light Beige,Beige,Ladieswear,"Under-, Nightwear","Womens Nightwear, Socks & Tigh",Loungewear,4.938333,3
8573,573856001,Garment Lower body,Trousers,Treatment,Dark Grey,Black,Ladieswear,Trousers,Womens Casual,Trouser,4.6796746,4
4006,875647001,Garment Lower body,Trousers,Check,Black,Black,Ladieswear,Trousers,Womens Casual,Trouser,4.587356,4
5100,750423011,Garment Lower body,Trousers,Check,Black,Black,Ladieswear,Trousers,Womens Casual,Trouser,4.472801,4
13028,750423020,Garment Lower body,Trousers,Check,Black,Black,Ladieswear,Trousers,Womens Casual,Trouser,4.4711647,4
10118,763372002,Garment Lower body,Trousers,Stripe,Light Blue,Blue,Ladieswear,Trousers,Womens Casual,Trouser,4.254958,4
238,845576001,Garment Lower body,Trousers,Stripe,White,White,Ladieswear,Trousers,Womens Casual,Trouser,4.1974945,4
6686,871992001,Garment Lower body,Trousers,Stripe,White,White,Ladieswear,Trousers,Womens Casual,Trouser,4.159872,4
7325,851365003,Garment Lower body,Trousers,Stripe,White,White,Ladieswear,Trousers,Womens Casual,Trouser,4.1226106,4
6532,750424014,Garment Lower body,Trousers,Other structure,Light Blue,Blue,Ladieswear,Trousers,Womens Casual,Trouser,4.0913982,4
4536,898237001,Garment Lower body,Trousers,Embroidery,White,White,Ladieswear,Trousers,Womens Casual,Trouser,4.0592904,4
12775,907903002,Garment Upper body,Sweater,Melange,Grey,Grey,Ladieswear,Knitwear,Womens Premium,Jersey/Knitwear Premium,3.9482503,5
2439,766402019,Garment Lower body,Trousers,Melange,Black,Black,Menswear,Trousers,Contemporary Smart,Trouser,3.7352307,5
9901,925512001,Garment Full body,Dress,Other structure,Black,Black,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,3.6108224,5
12602,818621006,Garment Lower body,Trousers,Melange,Grey,Grey,Ladieswear,Knitwear,Womens Premium,Jersey/Knitwear Premium,3.5997527,5
9284,810591001,Garment Full body,Dress,Other structure,Black,Black,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,3.5497115,5
4625,796059001,Garment Full body,Dress,Other structure,Black,Black,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,3.535637,5
8746,810591002,Garment Full body,Dress,Other structure,Black,Black,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,3.5227783,5
2402,865202001,Garment Lower body,Shorts,Melange,Black,Black,Sport,Jersey Fancy,Men H&M Sport,Men Sport Woven,3.4754632,5
362,843614012,Garment Lower body,Trousers,Melange,Grey,Grey,Menswear,Trousers,Contemporary Smart,Trouser,3.4115345,5
3023,511105017,Accessories,Sunglasses,Melange,Black,Black,Ladieswear,Accessories,Womens Small accessories,Sunglasses,3.393896,5
5620,698286004,Swimwear,Bikini top,All over pattern,White,White,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.676493,6
3446,599580067,Swimwear,Swimwear bottom,All over pattern,White,White,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.6339064,6
6342,559601010,Swimwear,Swimwear bottom,All over pattern,White,White,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.631743,6
11523,833493002,Swimwear,Swimwear bottom,All over pattern,White,Unknown,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.615891,6
5635,832527002,Swimwear,Bikini top,All over pattern,White,Unknown,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.6139345,6
3448,776237029,Swimwear,Bikini top,All over pattern,White,White,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.602609,6
3445,776237027,Swimwear,Bikini top,All over pattern,White,White,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.5953226,6
9776,866383004,Swimwear,Bikini top,All over pattern,White,White,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.537251,6
4560,919248002,Swimwear,Swimwear bottom,Other structure,White,White,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.5329285,6
2150,866383008,Swimwear,Bikini top,Other structure,White,White,Ladieswear,Swimwear,"Womens Swimwear, beachwear",Swimwear,7.5295973,6
302,896064002,Garment Lower body,Trousers,Check,Light Beige,White,Ladieswear,Trousers,Womens Tailoring,Trouser,4.4782395,7
5938,708311030,Garment Lower body,Trousers,Check,Light Beige,Beige,Ladieswear,Trousers,Womens Tailoring,Trouser,4.2932224,7
3233,889661001,Garment Upper body,Blazer,Check,Light Beige,White,Ladieswear,Dressed,Womens Tailoring,Suit,3.8879445,7
2438,766402021,Garment Lower body,Trousers,Check,Light Beige,Beige,Menswear,Trousers,Contemporary Smart,Trouser,3.8079126,7
9512,892937002,Garment Full body,Dress,Contrast,Light Beige,Beige,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,3.733809,7
11678,902982005,Garment Full body,Dress,All over pattern,Light Beige,White,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,3.7260365,7
7868,843465008,Garment Lower body,Trousers,Check,Light Beige,Beige,Menswear,Trousers,Contemporary Smart,Trouser,3.725929,7
313,866599001,Garment Full body,Dress,Sequin,Light Beige,Beige,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,3.6484904,7
8315,853839003,Garment Full body,Dress,Dot,Light Beige,White,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,3.6455295,7
7328,868762004,Garment Full body,Dress,All over pattern,Light Beige,White,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,3.62921,7
4073,881269003,Garment Upper body,Jacket,Denim,Black,Black,Ladieswear,Trousers Denim,Ladies Denim,OL Extended Sizes,5.443597,8
12292,882615001,Garment Upper body,Cardigan,Lace,Black,Black,Divided,Unknown,Divided Projects,Divided+,5.4410253,8
12535,892558005,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Jersey Fancy,Womens Everyday Collection,Jersey fancy,5.3665895,8
8639,888434002,Garment Upper body,Jacket,Solid,Black,Black,Divided,Unknown,Divided Projects,Divided+,5.134506,8
13524,903352001,Garment Upper body,Jacket,Solid,Black,Black,Divided,Unknown,Divided Projects,Divided+,5.133126,8
12690,881937001,Garment Upper body,Jacket,Solid,Black,Black,Divided,Unknown,Divided Projects,Divided+,5.121806,8
7314,853554001,Garment Upper body,Jacket,Solid,Black,Black,Divided,Unknown,Divided Projects,Divided+,5.093911,8
7474,881922001,Garment Upper body,Jacket,Solid,Black,Black,Divided,Unknown,Divided Projects,Divided+,5.092518,8
7467,781688001,Garment Upper body,Jacket,Solid,Black,Black,Divided,Unknown,Divided Projects,Divided+,5.0814905,8
10782,853559001,Garment Upper body,Jacket,Solid,Black,Black,Divided,Unknown,Divided Projects,Divided+,5.075855,8
10414,874465006,Garment Full body,Dress,Stripe,Dark Blue,Blue,Ladieswear,Jersey Fancy,H&M+,Jersey,5.332495,9
9805,929938001,Garment Full body,Dress,Stripe,Dark Blue,Blue,Ladieswear,Jersey Fancy,H&M+,Jersey,5.3246293,9
9161,790505006,Garment Full body,Dress,Solid,Pink,Pink,Ladieswear,Jersey Fancy,H&M+,Jersey,4.713755,9
5615,855145001,Garment Full body,Dress,Solid,Pink,Pink,Ladieswear,Jersey Fancy,H&M+,Jersey,4.6856656,9
6566,900263001,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Jersey Fancy,H&M+,Jersey,4.5783863,9
4513,880142001,Garment Full body,Dress,Lace,Red,Red,Ladieswear,Jersey Fancy,H&M+,Jersey,4.5144434,9
5811,895296001,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Jersey Fancy,H&M+,Jersey,4.5136585,9
3264,884690002,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Jersey Fancy,H&M+,Jersey,4.493904,9
10127,891407001,Garment Full body,Dress,Solid,Greenish Khaki,Khaki green,Ladieswear,Jersey Fancy,H&M+,Jersey,4.4878,9
5384,874465005,Garment Full body,Dress,Solid,Dark Yellow,Yellow,Ladieswear,Jersey Fancy,H&M+,Jersey,4.4778943,9
1858,866792004,Underwear,Bra,Placement print,Dark Grey,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,5.588646,10
3671,730683054,Garment Lower body,Leggings/Tights,Placement print,Dark Grey,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,5.0228696,10
5822,805011011,Underwear,Bra,Colour blocking,Dark Grey,Unknown,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,4.8437476,10
1592,862271003,Underwear,Bra,Solid,Dark Grey,Grey,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,4.7705183,10
3631,851774008,Underwear,Bra,Solid,Dark Grey,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,4.753119,10
13107,914453002,Garment Lower body,Leggings/Tights,Other structure,Dark Grey,Grey,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,4.500852,10
10166,804992009,Garment Upper body,T-shirt,Melange,Dark Grey,Grey,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,4.4676056,10
7008,818391002,Garment Lower body,Leggings/Tights,Mesh,Dark Grey,Unknown,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,4.460927,10
1181,791587018,Garment Upper body,T-shirt,Solid,White,Unknown,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,4.3048744,10
5816,769748014,Garment Lower body,Leggings/Tights,Solid,Dark Grey,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,4.2528996,10
11077,573152032,Garment Upper body,T-shirt,Melange,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,5.1456046,11
12619,942187001,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,5.119962,11
8038,573152025,Garment Upper body,T-shirt,Melange,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,5.113138,11
2650,900176001,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,5.08095,11
1760,877666001,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,5.0686755,11
2817,598755003,Garment Upper body,T-shirt,Melange,Black,Grey,Menswear,Jersey Basic,Men Underwear,Light Basic Jersey,5.0591645,11
5123,856525001,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,5.049186,11
10081,831027001,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,5.048925,11
11811,624684008,Garment Upper body,T-shirt,Melange,Black,Grey,Menswear,Jersey Basic,Men Underwear,Light Basic Jersey,5.041733,11
9323,932365006,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Fancy,Womens Trend,Jersey,5.025683,11
11255,850137022,Garment Upper body,Sweater,All over pattern,Dark Grey,Unknown,Baby/Children,Knitwear,Kids Girl,Kids Girl Knitwear,6.127243,12
2540,811719005,Garment Upper body,Top,All over pattern,White,White,Ladieswear,Jersey Fancy,Mama,Jersey,6.015485,12
9102,628593001,Garment Upper body,Jacket,All over pattern,Dark Grey,Grey,Sport,Unknown,Ladies H&M Sport,Ladies Sport Woven,5.7089777,12
11558,828812001,Garment Upper body,Hoodie,All over pattern,Dark Green,Green,Ladieswear,Jersey Fancy,Mama,Jersey,5.5282855,12
5839,856847001,Accessories,Bag,All over pattern,Dark Grey,Grey,Ladieswear,Accessories,Womens Big accessories,Bags,5.5085196,12
7995,875239005,Garment Full body,Dress,All over pattern,Dark Grey,Black,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,5.4498463,12
4588,304786008,Socks & Tights,Socks,All over pattern,Dark Grey,Grey,Ladieswear,Socks and Tights,"Womens Nightwear, Socks & Tigh",Shopbasket Socks,5.420484,12
2226,889370001,Garment Full body,Dress,All over pattern,Dark Grey,Black,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,5.3971543,12
945,894353002,Garment Full body,Dress,All over pattern,Dark Grey,Black,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,5.39475,12
5923,850137001,Garment Upper body,Sweater,All over pattern,White,White,Baby/Children,Knitwear,Kids Girl,Kids Girl Knitwear,5.324991,12
5187,839521001,Garment Upper body,Top,Other structure,Black,Black,Ladieswear,Jersey Fancy,Mama,Jersey,6.5252986,13
5996,866837004,Garment Upper body,Top,Solid,Black,Black,Ladieswear,Jersey Fancy,Womens Trend,Jersey,6.2894974,13
11831,920869001,Garment Upper body,Top,Solid,Black,Black,Ladieswear,Jersey Fancy,Womens Trend,Jersey,6.275234,13
1477,933882001,Garment Upper body,Top,Solid,Black,Black,Ladieswear,Jersey Fancy,Womens Trend,Jersey,6.2658424,13
5191,902229003,Garment Upper body,Top,Solid,Black,Black,Ladieswear,Jersey Fancy,Womens Trend,Jersey,6.2490673,13
5177,739618001,Garment Upper body,Top,Solid,Black,Black,Ladieswear,Jersey Fancy,Womens Trend,Jersey,6.219082,13
86,372860001,Socks & Tights,Socks,Solid,Black,Black,Ladieswear,Socks and Tights,"Womens Nightwear, Socks & Tigh",Shopbasket Socks,6.022326,13
2211,826883004,Garment Upper body,Bodysuit,Other structure,Black,Black,Ladieswear,Jersey Fancy,Womens Trend,Jersey,5.965963,13
1217,908491005,Garment Full body,Dress,Solid,Black,Black,Ladieswear,Jersey Fancy,Womens Trend,Jersey,5.923094,13
4791,608776002,Socks & Tights,Socks,Solid,Black,Black,Ladieswear,Socks and Tights,"Womens Nightwear, Socks & Tigh",Shopbasket Socks,5.882953,13
3815,753475023,Accessories,Bag,All over pattern,Light Beige,Beige,Divided,Accessories,Divided Accessories,Bags,4.7851124,14
3971,896685001,Socks & Tights,Socks,All over pattern,Light Beige,Beige,Menswear,Socks and Tights,Men Underwear,Socks Wall,4.6062593,14
11319,873660001,Accessories,Bag,All over pattern,Light Beige,Beige,Ladieswear,Accessories,Womens Big accessories,Bags,4.339325,14
7982,853654003,Accessories,Hair/alice band,All over pattern,Light Beige,Beige,Divided,Accessories,Divided Accessories,Small Accessories,4.318817,14
4776,798902002,Accessories,Hair/alice band,All over pattern,Light Beige,Beige,Divided,Accessories,Divided Accessories,Small Accessories,4.272221,14
4188,610776093,Garment Upper body,T-shirt,All over pattern,Pink,Pink,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,4.2323265,14
1152,865929003,Garment Upper body,Top,All over pattern,Light Beige,Beige,Ladieswear,Jersey Fancy,Womens Everyday Collection,Jersey fancy,4.211282,14
3374,832473005,Garment Upper body,Top,All over pattern,Light Beige,Beige,Ladieswear,Jersey Fancy,Womens Everyday Collection,Jersey fancy,4.1932697,14
627,818036003,Garment Upper body,Top,All over pattern,Light Beige,Beige,Ladieswear,Jersey Fancy,Womens Everyday Collection,Jersey fancy,4.140475,14
8210,837443002,Garment Upper body,Bodysuit,All over pattern,Light Beige,Beige,Ladieswear,Jersey Fancy,Womens Everyday Collection,Jersey fancy,4.118918,14
11020,713997023,Accessories,Other accessories,All over pattern,Light Pink,Pink,Ladieswear,Accessories,Womens Small accessories,Hair Accessories,5.192731,15
8353,713997077,Accessories,Other accessories,All over pattern,Light Pink,Pink,Ladieswear,Accessories,Womens Small accessories,Hair Accessories,5.173887,15
9017,500435128,Accessories,Hair/alice band,All over pattern,Light Pink,Pink,Ladieswear,Accessories,Womens Small accessories,Hair Accessories,5.0180507,15
3157,517729103,Accessories,Hair/alice band,All over pattern,Light Pink,Pink,Ladieswear,Accessories,Womens Small accessories,Hair Accessories,5.0041103,15
1900,728876011,Accessories,Other accessories,All over pattern,Light Pink,Pink,Ladieswear,Accessories,Womens Small accessories,Other items,4.8308473,15
3979,853642003,Accessories,Other accessories,All over pattern,Light Pink,Pink,Ladieswear,Accessories,Womens Small accessories,Other items,4.789298,15
8260,512989023,Accessories,Umbrella,All over pattern,Light Pink,Pink,Ladieswear,Accessories,Womens Small accessories,Other items,4.6089754,15
4983,523490004,Accessories,Hair string,Transparent,Light Pink,Pink,Ladieswear,Accessories,Womens Small accessories,Hair Accessories,4.529672,15
5279,806241002,Nightwear,Pyjama set,All over pattern,Light Pink,Pink,Ladieswear,"Under-, Nightwear","Womens Nightwear, Socks & Tigh",Nightwear,4.461805,15
11450,838178002,Accessories,Hair/alice band,Glittering/Metallic,Light Pink,Pink,Ladieswear,Accessories,Womens Small accessories,Hair Accessories,4.397875,15
4222,919770001,Garment Full body,Dress,Denim,Blue,Blue,Ladieswear,Blouses,Mama,Woven Tops,4.624756,16
10499,847279002,Garment Full body,Dress,Denim,Blue,Blue,Ladieswear,Blouses,Mama,Woven Tops,4.6115556,16
694,715624010,Garment Upper body,Hoodie,Embroidery,White,White,Divided,Jersey Basic,Divided Basics,Basic 1,4.599031,16
11941,909294001,Garment Full body,Dress,Denim,Blue,Blue,Divided,Unknown,Divided Projects,Divided+,4.3094563,16
3769,890074001,Garment Full body,Dress,Solid,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,4.240559,16
11647,682550018,Garment Upper body,Hoodie,Melange,Black,Grey,Divided,Jersey Basic,Divided Basics,Basic 1,4.1649275,16
3258,829054005,Garment Full body,Dress,Solid,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,4.1618094,16
6328,818779001,Garment Full body,Dress,Solid,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,4.144693,16
343,919786002,Garment Upper body,Hoodie,Solid,White,White,Divided,Jersey Basic,Divided Basics,Basic 1,4.135069,16
11262,776179001,Garment Full body,Dress,Solid,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,4.131184,16
13552,814631014,Garment Lower body,Trousers,Denim,Grey,Grey,Menswear,Trousers Denim,Denim Men,Denim trousers,4.2831316,17
2020,861583001,Garment Lower body,Trousers,Denim,White,White,Ladieswear,Trousers,Womens Everyday Collection,Trouser,4.2753344,17
10041,811993006,Garment Lower body,Trousers,Denim,Grey,Grey,Menswear,Trousers Denim,Denim Men,Denim trousers,4.271744,17
2228,720504008,Garment Lower body,Trousers,Denim,Grey,Grey,Menswear,Trousers Denim,Denim Men,Denim trousers,4.2535286,17
1784,898596002,Garment Lower body,Trousers,Denim,White,White,Ladieswear,Trousers,Womens Everyday Collection,Trouser,4.2386656,17
2926,730863014,Garment Lower body,Trousers,Denim,Grey,Grey,Menswear,Trousers Denim,Denim Men,Denim trousers,4.222499,17
4198,636207005,Garment Lower body,Trousers,Denim,Grey,Grey,Menswear,Trousers Denim,Denim Men,Denim trousers,4.203643,17
8123,731520005,Garment Lower body,Trousers,Denim,White,White,Baby/Children,Trousers Denim,Young Girl,Young Girl Denim,4.1404614,17
5204,781135008,Garment Lower body,Trousers,Denim,White,White,Divided,Trousers Denim,Ladies Denim,Denim Trousers,4.138002,17
9502,854471001,Garment Lower body,Trousers,Denim,White,White,Baby/Children,Trousers Denim,Young Girl,Young Girl Denim,4.1261516,17
959,399087021,Garment Lower body,Trousers,Denim,Grey,Grey,Divided,Trousers Denim,Ladies Denim,Denim Trousers,5.642896,18
2117,867966002,Garment Lower body,Trousers,Denim,Grey,Grey,Divided,Trousers Denim,Ladies Denim,Denim Trousers,5.593506,18
8684,687704027,Garment Lower body,Trousers,Denim,Grey,Grey,Divided,Trousers Denim,Ladies Denim,Denim Trousers,5.5193567,18
1045,798579009,Garment Lower body,Trousers,Denim,Grey,Grey,Divided,Trousers Denim,Ladies Denim,Denim Trousers,5.5180573,18
9524,881111008,Garment Lower body,Trousers,Denim,Grey,Grey,Divided,Trousers Denim,Ladies Denim,Denim Trousers,5.484818,18
1741,399201042,Garment Lower body,Trousers,Denim,Dark Grey,Grey,Divided,Trousers Denim,Ladies Denim,Denim Trousers,5.040648,18
13018,881112002,Garment Lower body,Trousers,Denim,Dark Grey,Grey,Divided,Trousers Denim,Ladies Denim,Denim Trousers,4.9838176,18
8859,816832002,Garment Upper body,Sweater,Melange,Grey,Grey,Ladieswear,"Under-, Nightwear","Womens Nightwear, Socks & Tigh",Loungewear,4.968972,18
1410,678942057,Garment Upper body,Sweater,Melange,Grey,Grey,Ladieswear,"Under-, Nightwear","Womens Nightwear, Socks & Tigh",Loungewear,4.8985066,18
7613,867948008,Garment Upper body,Sweater,Melange,Grey,Grey,Ladieswear,"Under-, Nightwear","Womens Nightwear, Socks & Tigh",Loungewear,4.8937497,18
8724,899247002,Garment Full body,Dress,Dot,Light Pink,Pink,Divided,Dresses Ladies,Divided Collection,Dresses,5.1421914,19
9178,655710008,Garment Lower body,Skirt,Check,Beige,Mole,Ladieswear,Skirts,Womens Tailoring,Skirt,4.953628,19
7189,750232001,Garment Full body,Dress,Solid,Beige,Beige,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,4.898654,19
413,859424001,Garment Full body,Dress,Solid,Light Pink,Pink,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,4.897587,19
5985,831269004,Garment Full body,Dress,Denim,Light Pink,Pink,Divided,Dresses Ladies,Divided Collection,Dresses,4.896723,19
9306,872233004,Garment Full body,Dress,Solid,Light Pink,Pink,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,4.89134,19
12271,902528007,Garment Full body,Dress,Check,Off White,White,Divided,Dresses Ladies,Divided Collection,Dresses,4.883245,19
3441,859400004,Garment Full body,Dress,Solid,Light Pink,Pink,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,4.8816614,19
3938,794772001,Garment Full body,Dress,Solid,Beige,Mole,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,4.8811226,19
10237,783497002,Garment Full body,Dress,Solid,Light Pink,Pink,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,4.879775,19
13473,889974002,Underwear,Underwear bottom,Solid,Greenish Khaki,Khaki green,Ladieswear,"Under-, Nightwear",Womens Lingerie,Expressive Lingerie,5.64812,20
12687,803070021,Underwear,Underwear bottom,Solid,Greenish Khaki,Khaki green,Ladieswear,"Under-, Nightwear",Womens Lingerie,Casual Lingerie,5.631399,20
