item_id,item,title,year,genres,item weight,prototype
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.40360245,4
53,3578,Gladiator (2000),2000,Action|Drama,0.36682674,4
17,527,Schindler's List (1993),1993,Drama|War,0.35559195,4
110,356,Forrest Gump (1994),1994,Comedy|Romance|War,0.35095838,4
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,1.1841085,5
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,1.0354506,5
1885,1366,"Crucible, The (1996)",1996,Drama,0.8142617,5
2209,1728,"Winter Guest, The (1997)",1997,Drama,0.78715956,5
3067,882,"Trigger Effect, The (1996)",1996,Drama|Thriller,0.5654645,5
1460,2124,"Addams Family, The (1991)",1991,Comedy,0.51381874,5
2323,1874,Still Breathing (1997),1997,Comedy|Romance,0.3960334,5
891,3441,Red Dawn (1984),1984,Action|War,0.34277487,5
22,2294,Antz (1998),1998,Animation|Children's,0.3371175,5
2982,962,They Made Me a Criminal (1939),1939,Crime|Drama,0.33638492,5
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,1.8833194,6
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,1.4266409,6
2209,1728,"Winter Guest, The (1997)",1997,Drama,1.2359393,6
960,2403,First Blood (1982),1982,Action,1.2133836,6
891,3441,Red Dawn (1984),1984,Action|War,0.8970578,6
2567,419,"Beverly Hillbillies, The (1993)",1993,Comedy,0.74504143,6
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.5880978,6
1114,144,"Brothers McMullen, The (1995)",1995,Comedy,0.48732924,6
109,318,"Shawshank Redemption, The (1994)",1994,Drama,0.4627146,6
22,2294,Antz (1998),1998,Animation|Children's,0.45117143,6
960,2403,First Blood (1982),1982,Action,0.7394392,7
764,3638,Moonraker (1979),1979,Action|Romance|Sci-Fi,0.7139832,7
2206,3241,"Cup, The (Phörpa) (1999)",1999,Comedy,0.61595696,7
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,0.5663767,7
2577,806,American Buffalo (1996),1996,Drama,0.46413535,7
1539,2820,Hamlet (1964),1964,Drama,0.43791372,7
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.40777153,7
2413,3487,"Dorado, El (1967)",1967,Western,0.39944276,7
619,1810,Primary Colors (1998),1998,Drama,0.35124025,7
189,1580,Men in Black (1997),1997,Action|Adventure|Comedy|Sci-Fi,0.31815568,7
764,3638,Moonraker (1979),1979,Action|Romance|Sci-Fi,1.0581466,8
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.64728284,8
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,0.47597247,8
1114,144,"Brothers McMullen, The (1995)",1995,Comedy,0.4619418,8
604,2841,Stir of Echoes (1999),1999,Thriller,0.43819487,8
147,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,0.41581744,8
88,2571,"Matrix, The (1999)",1999,Action|Sci-Fi|Thriller,0.4147447,8
960,2403,First Blood (1982),1982,Action,0.41090387,8
19,1097,E.T. the Extra-Terrestrial (1982),1982,Children's|Drama|Fantasy|Sci-Fi,0.3833947,8
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,0.37452272,8
1526,3197,"Presidio, The (1988)",1988,Action,1.4472749,9
3067,882,"Trigger Effect, The (1996)",1996,Drama|Thriller,1.1585474,9
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,1.0006702,9
891,3441,Red Dawn (1984),1984,Action|War,0.7407751,9
604,2841,Stir of Echoes (1999),1999,Thriller,0.579766,9
1604,577,Andre (1994),1994,Adventure|Children's,0.56970334,9
74,1225,Amadeus (1984),1984,Drama,0.39659974,9
960,2403,First Blood (1982),1982,Action,0.38807085,9
2323,1874,Still Breathing (1997),1997,Comedy|Romance,0.3685776,9
890,804,She's the One (1996),1996,Comedy|Romance,0.36097774,9
1885,1366,"Crucible, The (1996)",1996,Drama,1.4686846,10
1901,312,Stuart Saves His Family (1995),1995,Comedy,0.7925345,10
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,0.6449655,10
22,2294,Antz (1998),1998,Animation|Children's,0.5551083,10
2577,806,American Buffalo (1996),1996,Drama,0.42369154,10
57,2236,Simon Birch (1998),1998,Drama,0.41115743,10
962,3726,Assault on Precinct 13 (1976),1976,Action|Thriller,0.40458024,10
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.39832008,10
1589,3124,Agnes Browne (1999),1999,Comedy|Drama,0.3885912,10
980,1937,Going My Way (1944),1944,Comedy,0.38588217,10
1901,312,Stuart Saves His Family (1995),1995,Comedy,1.3543341,11
1526,3197,"Presidio, The (1988)",1988,Action,0.4100868,11
2413,3487,"Dorado, El (1967)",1967,Western,0.37520817,11
890,804,She's the One (1996),1996,Comedy|Romance,0.34682465,11
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.3318565,11
2736,1899,Passion in the Desert (1998),1998,Adventure|Drama,0.3162123,11
1114,144,"Brothers McMullen, The (1995)",1995,Comedy,0.29318014,11
2704,3920,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",1993,Drama|Fantasy,0.289158,11
316,1617,L.A. Confidential (1997),1997,Crime|Film-Noir|Mystery|Thriller,0.23370734,11
1823,2806,Teaching Mrs. Tingle (1999),1999,Comedy|Thriller,0.22252566,11
1168,3785,Scary Movie (2000),2000,Comedy|Horror,1.5119575,12
764,3638,Moonraker (1979),1979,Action|Romance|Sci-Fi,0.9337571,12
1539,2820,Hamlet (1964),1964,Drama,0.6147353,12
604,2841,Stir of Echoes (1999),1999,Thriller,0.4819736,12
2429,3248,Sister Act 2: Back in the Habit (1993),1993,Comedy,0.4802422,12
1526,3197,"Presidio, The (1988)",1988,Action,0.47449246,12
2323,1874,Still Breathing (1997),1997,Comedy|Romance,0.4707677,12
514,1220,"Blues Brothers, The (1980)",1980,Action|Comedy|Musical,0.38847327,12
1114,144,"Brothers McMullen, The (1995)",1995,Comedy,0.35034406,12
524,1230,Annie Hall (1977),1977,Comedy|Romance,0.33003575,12
1526,3197,"Presidio, The (1988)",1988,Action,0.7438535,13
2577,806,American Buffalo (1996),1996,Drama,0.50376564,13
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,0.49178508,13
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.37382078,13
1658,3282,Different for Girls (1996),1996,Comedy,0.31964374,13
2206,3241,"Cup, The (Phörpa) (1999)",1999,Comedy,0.29953098,13
1539,2820,Hamlet (1964),1964,Drama,0.29417282,13
316,1617,L.A. Confidential (1997),1997,Crime|Film-Noir|Mystery|Thriller,0.24467166,13
57,2236,Simon Birch (1998),1998,Drama,0.24352214,13
77,480,Jurassic Park (1993),1993,Action|Adventure|Sci-Fi,0.19473283,13
1114,144,"Brothers McMullen, The (1995)",1995,Comedy,0.8897676,14
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,0.69988334,14
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.6124306,14
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,0.51632893,14
66,110,Braveheart (1995),1995,Action|Drama|War,0.47772217,14
0,1193,One Flew Over the Cuckoo's Nest (1975),1975,Drama,0.46318144,14
326,1358,Sling Blade (1996),1996,Drama|Thriller,0.45114976,14
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,0.44745094,14
514,1220,"Blues Brothers, The (1980)",1980,Action|Comedy|Musical,0.4422637,14
1345,950,"Thin Man, The (1934)",1934,Mystery,0.4295879,14
619,1810,Primary Colors (1998),1998,Drama,1.3947632,15
3067,882,"Trigger Effect, The (1996)",1996,Drama|Thriller,1.2863334,15
1901,312,Stuart Saves His Family (1995),1995,Comedy,0.71669376,15
764,3638,Moonraker (1979),1979,Action|Romance|Sci-Fi,0.5940734,15
604,2841,Stir of Echoes (1999),1999,Thriller,0.5698786,15
1885,1366,"Crucible, The (1996)",1996,Drama,0.5033105,15
2206,3241,"Cup, The (Phörpa) (1999)",1999,Comedy,0.394816,15
185,1213,GoodFellas (1990),1990,Crime|Drama,0.33917245,15
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,0.3190791,15
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.3087747,15
57,2236,Simon Birch (1998),1998,Drama,1.0665414,16
960,2403,First Blood (1982),1982,Action,0.7491515,16
619,1810,Primary Colors (1998),1998,Drama,0.5804454,16
77,480,Jurassic Park (1993),1993,Action|Adventure|Sci-Fi,0.49009317,16
33,1961,Rain Man (1988),1988,Drama,0.41348085,16
141,1036,Die Hard (1988),1988,Action|Thriller,0.3562534,16
267,1393,Jerry Maguire (1996),1996,Drama|Romance,0.35039887,16
22,2294,Antz (1998),1998,Animation|Children's,0.33702138,16
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,0.32990137,16
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,0.3241644,16
960,2403,First Blood (1982),1982,Action,1.3013995,17
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,1.0431169,17
891,3441,Red Dawn (1984),1984,Action|War,0.9497156,17
3067,882,"Trigger Effect, The (1996)",1996,Drama|Thriller,0.7271846,17
57,2236,Simon Birch (1998),1998,Drama,0.6378622,17
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.58695245,17
1539,2820,Hamlet (1964),1964,Drama,0.52726394,17
1526,3197,"Presidio, The (1988)",1988,Action,0.4889705,17
2323,1874,Still Breathing (1997),1997,Comedy|Romance,0.47790483,17
2567,419,"Beverly Hillbillies, The (1993)",1993,Comedy,0.47485453,17
1901,312,Stuart Saves His Family (1995),1995,Comedy,2.1739104,18
1526,3197,"Presidio, The (1988)",1988,Action,1.0292788,18
2577,806,American Buffalo (1996),1996,Drama,0.90717566,18
1666,84,Last Summer in the Hamptons (1995),1995,Comedy|Drama,0.6558381,18
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.6226321,18
2736,1899,Passion in the Desert (1998),1998,Adventure|Drama,0.5041114,18
57,2236,Simon Birch (1998),1998,Drama,0.477333,18
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.35433307,18
604,2841,Stir of Echoes (1999),1999,Thriller,0.35356265,18
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,0.32187554,18
1885,1366,"Crucible, The (1996)",1996,Drama,1.2943192,19
1526,3197,"Presidio, The (1988)",1988,Action,0.9412635,19
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.77848625,19
1345,950,"Thin Man, The (1934)",1934,Mystery,0.7296246,19
22,2294,Antz (1998),1998,Animation|Children's,0.7290722,19
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.7162736,19
1539,2820,Hamlet (1964),1964,Drama,0.6825146,19
890,804,She's the One (1996),1996,Comedy|Romance,0.49878073,19
3067,882,"Trigger Effect, The (1996)",1996,Drama|Thriller,0.4646926,19
2981,1906,Mr. Jealousy (1997),1997,Comedy|Romance,0.4545702,19
764,3638,Moonraker (1979),1979,Action|Romance|Sci-Fi,1.5419886,20
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,0.40165523,20
147,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,0.34658763,20
293,111,Taxi Driver (1976),1976,Drama|Thriller,0.34614602,20
316,1617,L.A. Confidential (1997),1997,Crime|Film-Noir|Mystery|Thriller,0.3348782,20
2961,3833,"Brain That Wouldn't Die, The (1962)",1962,Horror|Sci-Fi,0.3185548,20
185,1213,GoodFellas (1990),1990,Crime|Drama,0.2942272,20
932,1252,Chinatown (1974),1974,Film-Noir|Mystery|Thriller,0.29184514,20
483,1204,Lawrence of Arabia (1962),1962,Adventure|War,0.28284284,20
206,2395,Rushmore (1998),1998,Comedy,0.27876434,20
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,1.3682952,21
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,1.1777334,21
960,2403,First Blood (1982),1982,Action,1.0619954,21
1526,3197,"Presidio, The (1988)",1988,Action,1.0046712,21
57,2236,Simon Birch (1998),1998,Drama,0.83073545,21
2209,1728,"Winter Guest, The (1997)",1997,Drama,0.7777385,21
891,3441,Red Dawn (1984),1984,Action|War,0.5408368,21
2577,806,American Buffalo (1996),1996,Drama,0.5358311,21
1885,1366,"Crucible, The (1996)",1996,Drama,0.48957238,21
443,2336,Elizabeth (1998),1998,Drama,0.48832238,21
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,1.2500508,22
2577,806,American Buffalo (1996),1996,Drama,0.40276632,22
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.37059942,22
6,919,"Wizard of Oz, The (1939)",1939,Adventure|Children's|Drama|Musical,0.2837147,22
692,2628,Star Wars: Episode I - The Phantom Menace (1999),1999,Action|Adventure|Fantasy|Sci-Fi,0.28295225,22
1477,392,"Secret Adventures of Tom Thumb, The (1993)",1993,Adventure|Children's,0.27333045,22
517,2968,Time Bandits (1981),1981,Adventure|Fantasy|Sci-Fi,0.2671392,22
0,1193,One Flew Over the Cuckoo's Nest (1975),1975,Drama,0.2566541,22
402,904,Rear Window (1954),1954,Mystery|Thriller,0.25350714,22
22,2294,Antz (1998),1998,Animation|Children's,0.25309482,22
1526,3197,"Presidio, The (1988)",1988,Action,1.1005003,23
604,2841,Stir of Echoes (1999),1999,Thriller,0.8294146,23
891,3441,Red Dawn (1984),1984,Action|War,0.7590882,23
57,2236,Simon Birch (1998),1998,Drama,0.59714925,23
2577,806,American Buffalo (1996),1996,Drama,0.44457814,23
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,0.43372223,23
1539,2820,Hamlet (1964),1964,Drama,0.4186281,23
32,1,Toy Story (1995),1995,Animation|Children's|Comedy,0.3943729,23
438,351,"Corrina, Corrina (1994)",1994,Comedy|Drama|Romance,0.32399258,23
30,2762,"Sixth Sense, The (1999)",1999,Thriller,0.3212144,23
1885,1366,"Crucible, The (1996)",1996,Drama,0.9052448,24
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,0.81538254,24
1539,2820,Hamlet (1964),1964,Drama,0.6491142,24
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,0.463994,24
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,0.43757948,24
432,780,Independence Day (ID4) (1996),1996,Action|Sci-Fi|War,0.40982378,24
86,1198,Raiders of the Lost Ark (1981),1981,Action|Adventure,0.40012753,24
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.38511738,24
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.38252416,24
1658,3282,Different for Girls (1996),1996,Comedy,0.37305218,24
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.9832845,25
109,318,"Shawshank Redemption, The (1994)",1994,Drama,0.6543103,25
1885,1366,"Crucible, The (1996)",1996,Drama,0.59257483,25
619,1810,Primary Colors (1998),1998,Drama,0.58976495,25
1539,2820,Hamlet (1964),1964,Drama,0.4811099,25
22,2294,Antz (1998),1998,Animation|Children's,0.3682674,25
1658,3282,Different for Girls (1996),1996,Comedy,0.35668057,25
2476,1743,Arguing the World (1996),1996,Documentary,0.3127497,25
53,3578,Gladiator (2000),2000,Action|Drama,0.2888995,25
468,1127,"Abyss, The (1989)",1989,Action|Adventure|Sci-Fi|Thriller,0.27030465,25
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.6198864,26
619,1810,Primary Colors (1998),1998,Drama,0.47174823,26
764,3638,Moonraker (1979),1979,Action|Romance|Sci-Fi,0.45791933,26
1901,312,Stuart Saves His Family (1995),1995,Comedy,0.4452105,26
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,0.43913192,26
2209,1728,"Winter Guest, The (1997)",1997,Drama,0.40794468,26
125,1197,"Princess Bride, The (1987)",1987,Action|Adventure|Comedy|Romance,0.31432885,26
1015,1792,U.S. Marshalls (1998),1998,Action|Thriller,0.28343993,26
1539,2820,Hamlet (1964),1964,Drama,0.27665657,26
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.25737426,26
960,2403,First Blood (1982),1982,Action,1.2484312,27
1168,3785,Scary Movie (2000),2000,Comedy|Horror,1.2245258,27
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,1.0677935,27
2209,1728,"Winter Guest, The (1997)",1997,Drama,0.7064738,27
1526,3197,"Presidio, The (1988)",1988,Action,0.6827785,27
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,0.52993786,27
1114,144,"Brothers McMullen, The (1995)",1995,Comedy,0.43499342,27
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,0.3755501,27
443,2336,Elizabeth (1998),1998,Drama,0.35724595,27
1736,2899,Gulliver's Travels (1939),1939,Adventure|Animation|Children's,0.3564279,27
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.9294515,28
2209,1728,"Winter Guest, The (1997)",1997,Drama,0.60640943,28
2413,3487,"Dorado, El (1967)",1967,Western,0.4955501,28
3067,882,"Trigger Effect, The (1996)",1996,Drama|Thriller,0.48930794,28
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.41938606,28
189,1580,Men in Black (1997),1997,Action|Adventure|Comedy|Sci-Fi,0.35666317,28
318,223,Clerks (1994),1994,Comedy,0.33558062,28
1460,2124,"Addams Family, The (1991)",1991,Comedy,0.32260007,28
514,1220,"Blues Brothers, The (1980)",1980,Action|Comedy|Musical,0.3204779,28
2326,719,Multiplicity (1996),1996,Comedy,0.28453588,28
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,1.0768769,29
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,0.9542856,29
2209,1728,"Winter Guest, The (1997)",1997,Drama,0.6957229,29
764,3638,Moonraker (1979),1979,Action|Romance|Sci-Fi,0.6255901,29
2577,806,American Buffalo (1996),1996,Drama,0.5209044,29
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,0.5109015,29
32,1,Toy Story (1995),1995,Animation|Children's|Comedy,0.50867593,29
73,2858,American Beauty (1999),1999,Comedy|Drama,0.48950702,29
167,50,"Usual Suspects, The (1995)",1995,Crime|Thriller,0.48560253,29
147,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,0.39762264,29
960,2403,First Blood (1982),1982,Action,0.95320624,30
619,1810,Primary Colors (1998),1998,Drama,0.73772764,30
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.49104846,30
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,0.4744738,30
480,1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,0.43070522,30
86,1198,Raiders of the Lost Ark (1981),1981,Action|Adventure,0.4232532,30
890,804,She's the One (1996),1996,Comedy|Romance,0.36432177,30
1885,1366,"Crucible, The (1996)",1996,Drama,0.36226553,30
66,110,Braveheart (1995),1995,Action|Drama|War,0.36025953,30
432,780,Independence Day (ID4) (1996),1996,Action|Sci-Fi|War,0.3580217,30
57,2236,Simon Birch (1998),1998,Drama,0.9592602,31
1526,3197,"Presidio, The (1988)",1988,Action,0.44703752,31
16,1270,Back to the Future (1985),1985,Comedy|Sci-Fi,0.39706936,31
1114,144,"Brothers McMullen, The (1995)",1995,Comedy,0.369155,31
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,0.3680156,31
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,0.34274134,31
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.30715245,31
570,858,"Godfather, The (1972)",1972,Action|Crime|Drama,0.3020944,31
144,1387,Jaws (1975),1975,Action|Horror,0.29853633,31
199,913,"Maltese Falcon, The (1941)",1941,Film-Noir|Mystery,0.2890045,31
1885,1366,"Crucible, The (1996)",1996,Drama,1.2424775,32
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.89144516,32
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,0.82974833,32
57,2236,Simon Birch (1998),1998,Drama,0.62947786,32
2209,1728,"Winter Guest, The (1997)",1997,Drama,0.5846682,32
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,0.5106176,32
1901,312,Stuart Saves His Family (1995),1995,Comedy,0.50431323,32
250,3624,Shanghai Noon (2000),2000,Action,0.48314583,32
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,0.453653,32
22,2294,Antz (1998),1998,Animation|Children's,0.45236185,32
1901,312,Stuart Saves His Family (1995),1995,Comedy,1.9630296,33
960,2403,First Blood (1982),1982,Action,1.9475305,33
1168,3785,Scary Movie (2000),2000,Comedy|Horror,1.2250538,33
1114,144,"Brothers McMullen, The (1995)",1995,Comedy,0.94585216,33
53,3578,Gladiator (2000),2000,Action|Drama,0.5501586,33
1885,1366,"Crucible, The (1996)",1996,Drama,0.5143816,33
884,2541,Cruel Intentions (1999),1999,Drama,0.5093912,33
891,3441,Red Dawn (1984),1984,Action|War,0.5060396,33
619,1810,Primary Colors (1998),1998,Drama,0.5048557,33
2736,1899,Passion in the Desert (1998),1998,Adventure|Drama,0.45528442,33
1526,3197,"Presidio, The (1988)",1988,Action,1.4829861,34
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,1.4289187,34
960,2403,First Blood (1982),1982,Action,0.6375011,34
57,2236,Simon Birch (1998),1998,Drama,0.6118802,34
1310,3004,"Bachelor, The (1999)",1999,Comedy|Romance,0.54928565,34
1885,1366,"Crucible, The (1996)",1996,Drama,0.523675,34
619,1810,Primary Colors (1998),1998,Drama,0.45141694,34
604,2841,Stir of Echoes (1999),1999,Thriller,0.36867422,34
2567,419,"Beverly Hillbillies, The (1993)",1993,Comedy,0.35414046,34
129,1304,Butch Cassidy and the Sundance Kid (1969),1969,Action|Comedy|Western,0.34815797,34
2206,3241,"Cup, The (Phörpa) (1999)",1999,Comedy,0.6220167,35
1168,3785,Scary Movie (2000),2000,Comedy|Horror,0.5526394,35
1114,144,"Brothers McMullen, The (1995)",1995,Comedy,0.5227234,35
57,2236,Simon Birch (1998),1998,Drama,0.32186282,35
2567,419,"Beverly Hillbillies, The (1993)",1993,Comedy,0.2982067,35
1298,886,Bulletproof (1996),1996,Action,0.28511006,35
1658,3282,Different for Girls (1996),1996,Comedy,0.25707185,35
199,913,"Maltese Falcon, The (1941)",1941,Film-Noir|Mystery,0.21766774,35
163,296,Pulp Fiction (1994),1994,Crime|Drama,0.21393584,35
901,3707,Nine 1/2 Weeks (1986),1986,Drama,0.19928604,35
1901,312,Stuart Saves His Family (1995),1995,Comedy,0.99410444,36
3067,882,"Trigger Effect, The (1996)",1996,Drama|Thriller,0.8202447,36
1996,3768,Braddock: Missing in Action III (1988),1988,Action|War,0.46842226,36
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.4636232,36
1885,1366,"Crucible, The (1996)",1996,Drama,0.42817122,36
2577,806,American Buffalo (1996),1996,Drama,0.4159693,36
22,2294,Antz (1998),1998,Animation|Children's,0.35966066,36
2209,1728,"Winter Guest, The (1997)",1997,Drama,0.31452167,36
604,2841,Stir of Echoes (1999),1999,Thriller,0.2947828,36
2890,2798,Problem Child (1990),1990,Comedy,0.2773437,36
960,2403,First Blood (1982),1982,Action,1.6263218,37
1901,312,Stuart Saves His Family (1995),1995,Comedy,0.8474847,37
1316,1199,Brazil (1985),1985,Sci-Fi,0.69189537,37
1460,2124,"Addams Family, The (1991)",1991,Comedy,0.69088817,37
57,2236,Simon Birch (1998),1998,Drama,0.5094813,37
73,2858,American Beauty (1999),1999,Comedy|Drama,0.49051884,37
884,2541,Cruel Intentions (1999),1999,Drama,0.47023857,37
962,3726,Assault on Precinct 13 (1976),1976,Action|Thriller,0.44950727,37
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.43336543,37
282,1704,Good Will Hunting (1997),1997,Drama,0.43147746,37
1885,1366,"Crucible, The (1996)",1996,Drama,1.0320863,38
