timestamp,gpu_util_pct,vram_used_mib,vram_total_mib,vram_pct,cpu_pct,ram_used_mib,ram_total_mib,ram_pct,gpu_temp_c
2026-06-06 00:33:11,53.0,8688,40960,21.2,307.1,24967,257046,9.7,62
2026-06-06 00:33:21,55.0,8688,40960,21.2,664.5,24967,257046,9.7,63
2026-06-06 00:33:32,45.0,8688,40960,21.2,284.7,25108,257046,9.8,63
2026-06-06 00:33:42,46.0,8688,40960,21.2,-795.3,25338,257046,9.9,63
2026-06-06 00:33:52,57.0,8688,40960,21.2,618.6,25350,257046,9.9,63
2026-06-06 00:34:02,55.0,8688,40960,21.2,664.4,25349,257046,9.9,64
2026-06-06 00:34:12,41.0,8688,40960,21.2,-82.9,25352,257046,9.9,64
2026-06-06 00:34:22,49.0,8688,40960,21.2,-470.3,25354,257046,9.9,64
2026-06-06 00:34:32,51.0,8688,40960,21.2,664.9,25356,257046,9.9,64
2026-06-06 00:34:42,48.0,8688,40960,21.2,306.2,24230,257046,9.4,65
2026-06-06 00:34:52,45.0,7596,40960,18.5,-433.1,23631,257046,9.2,61
2026-06-06 00:35:02,35.0,6858,40960,16.7,-456.1,22929,257046,8.9,62
2026-06-06 00:35:13,40.0,7420,40960,18.1,638.5,24773,257046,9.6,61
2026-06-06 00:35:23,39.0,7424,40960,18.1,631.4,25147,257046,9.8,62
2026-06-06 00:35:33,38.0,7424,40960,18.1,-800.4,25297,257046,9.8,58
2026-06-06 00:35:43,43.0,7424,40960,18.1,623.8,25303,257046,9.8,59
2026-06-06 00:35:53,38.0,7424,40960,18.1,299.6,25429,257046,9.9,59
2026-06-06 00:36:03,42.0,7424,40960,18.1,649.6,25429,257046,9.9,59
2026-06-06 00:36:13,36.0,7424,40960,18.1,-828.2,25437,257046,9.9,58
2026-06-06 00:36:23,39.0,7424,40960,18.1,649.5,25436,257046,9.9,57
2026-06-06 00:36:33,42.0,7424,40960,18.1,294.7,25447,257046,9.9,58
2026-06-06 00:36:43,29.0,4864,40960,11.9,-752.8,23238,257046,9.0,56
2026-06-06 00:36:54,32.0,5384,40960,13.1,-462.8,22875,257046,8.9,55
2026-06-06 00:37:04,40.0,8446,40960,20.6,239.6,24907,257046,9.7,58
2026-06-06 00:37:14,46.0,8450,40960,20.6,622.8,25247,257046,9.8,57
2026-06-06 00:37:24,41.0,8450,40960,20.6,279.2,25247,257046,9.8,57
2026-06-06 00:37:34,41.0,8452,40960,20.6,-97.8,25377,257046,9.9,58
2026-06-06 00:37:44,40.0,9016,40960,22.0,-43.8,25481,257046,9.9,58
2026-06-06 00:37:54,39.0,9016,40960,22.0,314.0,25481,257046,9.9,58
2026-06-06 00:38:04,25.0,6648,40960,16.2,-1176.5,23683,257046,9.2,53
2026-06-06 00:38:14,36.0,7732,40960,18.9,-486.3,25286,257046,9.8,53
2026-06-06 00:38:24,27.0,7732,40960,18.9,622.4,25286,257046,9.8,52
2026-06-06 00:38:35,32.0,7732,40960,18.9,622.6,25286,257046,9.8,51
2026-06-06 00:38:45,28.0,5704,40960,13.9,-1182.4,23328,257046,9.1,49
2026-06-06 00:38:55,38.0,8380,40960,20.5,579.9,25373,257046,9.9,50
2026-06-06 00:39:05,38.0,8380,40960,20.5,638.3,25373,257046,9.9,51
2026-06-06 00:39:15,38.0,8380,40960,20.5,16.7,25376,257046,9.9,51
2026-06-06 00:39:25,29.0,8382,40960,20.5,-400.1,25516,257046,9.9,50
2026-06-06 00:39:35,38.0,8382,40960,20.5,602.6,25525,257046,9.9,52
2026-06-06 00:39:45,36.0,8382,40960,20.5,322.2,25526,257046,9.9,53
2026-06-06 00:39:55,38.0,7116,40960,17.4,-622.9,23824,257046,9.3,50
2026-06-06 00:40:05,39.0,8646,40960,21.1,281.6,25492,257046,9.9,53
2026-06-06 00:40:15,43.0,8646,40960,21.1,623.6,25492,257046,9.9,54
2026-06-06 00:40:26,37.0,8646,40960,21.1,1.2,25492,257046,9.9,54
2026-06-06 00:40:36,40.0,8646,40960,21.1,-355.3,25651,257046,10.0,55
2026-06-06 00:40:46,43.0,8646,40960,21.1,626.3,25652,257046,10.0,55
2026-06-06 00:40:56,41.0,8646,40960,21.1,20.5,25651,257046,10.0,56
2026-06-06 00:41:06,33.0,8646,40960,21.1,-383.8,25658,257046,10.0,55
2026-06-06 00:41:16,47.0,8646,40960,21.1,624.9,25659,257046,10.0,56
2026-06-06 00:41:26,42.0,8646,40960,21.1,318.1,25659,257046,10.0,57
2026-06-06 00:41:36,41.0,8646,40960,21.1,-326.2,25659,257046,10.0,56
2026-06-06 00:41:46,45.0,8646,40960,21.1,272.7,25660,257046,10.0,56
2026-06-06 00:41:56,43.0,8646,40960,21.1,318.1,25659,257046,10.0,57
2026-06-06 00:42:06,29.0,8646,40960,21.1,-282.8,25660,257046,10.0,56
2026-06-06 00:42:17,35.0,7594,40960,18.5,-1635.3,23485,257046,9.1,54
2026-06-06 00:42:27,48.0,9154,40960,22.3,270.2,25604,257046,10.0,56
2026-06-06 00:42:37,36.0,9154,40960,22.3,-314.3,24427,257046,9.5,56
2026-06-06 00:42:47,47.0,9030,40960,22.0,-2.0,24041,257046,9.4,58
2026-06-06 00:42:57,41.0,9408,40960,23.0,-12.6,25608,257046,10.0,57
2026-06-06 00:43:07,48.0,9408,40960,23.0,580.7,25621,257046,10.0,60
2026-06-06 00:43:17,46.0,9408,40960,23.0,-24.5,25621,257046,10.0,60
2026-06-06 00:43:27,46.0,9408,40960,23.0,-18.9,25758,257046,10.0,60
2026-06-06 00:43:37,46.0,9408,40960,23.0,291.8,25759,257046,10.0,61
2026-06-06 00:43:47,47.0,9408,40960,23.0,-26.0,25760,257046,10.0,61
2026-06-06 00:43:57,46.0,9408,40960,23.0,1.2,25762,257046,10.0,62
2026-06-06 00:44:08,52.0,9408,40960,23.0,267.0,25762,257046,10.0,62
2026-06-06 00:44:18,40.0,9408,40960,23.0,-33.2,25762,257046,10.0,62
2026-06-06 00:44:28,40.0,8590,40960,21.0,87.9,23411,257046,9.1,62
2026-06-06 00:44:38,48.0,10824,40960,26.4,-57.2,25250,257046,9.8,63
2026-06-06 00:44:48,51.0,10830,40960,26.4,-3.0,25585,257046,10.0,63
2026-06-06 00:44:58,53.0,10830,40960,26.4,613.7,25585,257046,10.0,65
2026-06-06 00:45:08,62.0,10830,40960,26.4,-2.9,25586,257046,10.0,65
2026-06-06 00:45:18,58.0,10830,40960,26.4,-36.2,25690,257046,10.0,67
2026-06-06 00:45:28,64.0,10830,40960,26.4,317.7,25690,257046,10.0,67
2026-06-06 00:45:38,51.0,10830,40960,26.4,30.6,25690,257046,10.0,67
2026-06-06 00:45:48,45.0,10830,40960,26.4,-43.8,25693,257046,10.0,67
2026-06-06 00:45:58,60.0,10830,40960,26.4,300.3,25695,257046,10.0,69
2026-06-06 00:46:09,55.0,10830,40960,26.4,333.0,25695,257046,10.0,69
2026-06-06 00:46:19,55.0,10830,40960,26.4,329.7,25696,257046,10.0,69
2026-06-06 00:46:29,41.0,8592,40960,21.0,-851.7,23549,257046,9.2,67
2026-06-06 00:46:39,55.0,10602,40960,25.9,285.3,25587,257046,10.0,68
2026-06-06 00:46:49,47.0,10602,40960,25.9,257.4,25587,257046,10.0,68
2026-06-06 00:46:59,41.0,10602,40960,25.9,-33.4,25586,257046,10.0,69
2026-06-06 00:47:09,51.0,10602,40960,25.9,608.4,25587,257046,10.0,70
2026-06-06 00:47:19,54.0,10606,40960,25.9,-39.6,25751,257046,10.0,70
2026-06-06 00:47:29,52.0,10606,40960,25.9,-40.1,25751,257046,10.0,70
2026-06-06 00:47:39,54.0,10606,40960,25.9,264.5,25751,257046,10.0,70
2026-06-06 00:47:50,56.0,10606,40960,25.9,-34.3,25754,257046,10.0,71
2026-06-06 00:48:00,55.0,10606,40960,25.9,287.8,25757,257046,10.0,71
2026-06-06 00:48:10,42.0,10606,40960,25.9,-61.8,25756,257046,10.0,70
2026-06-06 00:48:20,47.0,10606,40960,25.9,-16.9,25756,257046,10.0,71
2026-06-06 00:48:30,58.0,10606,40960,25.9,580.7,25756,257046,10.0,71
2026-06-06 00:48:40,55.0,10606,40960,25.9,-48.0,25757,257046,10.0,72
2026-06-06 00:48:50,55.0,10606,40960,25.9,281.1,25758,257046,10.0,72
2026-06-06 00:49:00,49.0,10606,40960,25.9,-41.5,25758,257046,10.0,71
2026-06-06 00:49:10,53.0,10606,40960,25.9,286.6,25758,257046,10.0,71
2026-06-06 00:49:20,46.0,10606,40960,25.9,-64.0,25758,257046,10.0,71
2026-06-06 00:49:31,47.0,10606,40960,25.9,-49.1,25759,257046,10.0,72
2026-06-06 00:49:41,54.0,10606,40960,25.9,290.8,24599,257046,9.6,72
2026-06-06 00:49:51,59.0,10606,40960,25.9,270.7,25759,257046,10.0,73
2026-06-06 00:50:01,56.0,10606,40960,25.9,-22.7,25759,257046,10.0,72
2026-06-06 00:50:11,57.0,10606,40960,25.9,258.2,25760,257046,10.0,72
2026-06-06 00:50:21,52.0,10606,40960,25.9,-32.1,25760,257046,10.0,72
2026-06-06 00:50:31,57.0,10606,40960,25.9,273.1,25759,257046,10.0,72
2026-06-06 00:50:41,53.0,10606,40960,25.9,-35.9,25760,257046,10.0,73
2026-06-06 00:50:51,45.0,10606,40960,25.9,292.6,25761,257046,10.0,72
2026-06-06 00:51:01,34.0,9042,40960,22.1,-732.3,23927,257046,9.3,70
2026-06-06 00:51:12,32.0,9888,40960,24.1,-77.9,25581,257046,10.0,71
2026-06-06 00:51:22,50.0,9888,40960,24.1,626.0,25585,257046,10.0,70
2026-06-06 00:51:32,46.0,9888,40960,24.1,307.6,25585,257046,10.0,71
2026-06-06 00:51:42,49.0,9888,40960,24.1,-31.1,25585,257046,10.0,70
2026-06-06 00:51:52,39.0,9888,40960,24.1,-141.8,25671,257046,10.0,70
2026-06-06 00:52:02,48.0,9888,40960,24.1,623.2,25678,257046,10.0,70
2026-06-06 00:52:12,50.0,9888,40960,24.1,-36.7,25678,257046,10.0,70
2026-06-06 00:52:22,42.0,9888,40960,24.1,-6.9,25678,257046,10.0,69
2026-06-06 00:52:32,46.0,9888,40960,24.1,626.7,25678,257046,10.0,70
2026-06-06 00:52:42,44.0,9888,40960,24.1,-167.2,25678,257046,10.0,69
2026-06-06 00:52:52,52.0,9888,40960,24.1,-36.3,25678,257046,10.0,69
2026-06-06 00:53:03,51.0,9888,40960,24.1,304.7,25678,257046,10.0,70
2026-06-06 00:53:13,49.0,9888,40960,24.1,324.6,25678,257046,10.0,69
2026-06-06 00:53:23,55.0,9888,40960,24.1,-480.0,24556,257046,9.6,69
2026-06-06 00:53:33,42.0,9042,40960,22.1,-264.0,23912,257046,9.3,68
2026-06-06 00:53:43,53.0,10572,40960,25.8,593.6,25633,257046,10.0,69
2026-06-06 00:53:53,59.0,10572,40960,25.8,-32.2,25632,257046,10.0,71
2026-06-06 00:54:03,58.0,10572,40960,25.8,281.1,25632,257046,10.0,70
2026-06-06 00:54:13,45.0,10574,40960,25.8,-48.2,25778,257046,10.0,70
2026-06-06 00:54:23,49.0,10574,40960,25.8,284.9,25775,257046,10.0,71
2026-06-06 00:54:33,56.0,10574,40960,25.8,-46.5,25775,257046,10.0,71
2026-06-06 00:54:43,54.0,10574,40960,25.8,287.1,25775,257046,10.0,71
2026-06-06 00:54:54,53.0,10574,40960,25.8,285.3,25776,257046,10.0,72
2026-06-06 00:55:04,42.0,10574,40960,25.8,-356.8,24598,257046,9.6,70
2026-06-06 00:55:14,45.0,10574,40960,25.8,282.2,25775,257046,10.0,71
2026-06-06 00:55:24,45.0,8560,40960,20.9,-482.6,24006,257046,9.3,69
2026-06-06 00:55:34,45.0,10570,40960,25.8,266.2,25665,257046,10.0,70
2026-06-06 00:55:44,45.0,10570,40960,25.8,-44.1,25665,257046,10.0,70
2026-06-06 00:55:54,47.0,10570,40960,25.8,622.1,25665,257046,10.0,70
2026-06-06 00:56:04,43.0,10570,40960,25.8,-375.9,25804,257046,10.0,69
2026-06-06 00:56:14,49.0,10570,40960,25.8,-60.5,25804,257046,10.0,70
2026-06-06 00:56:24,45.0,10570,40960,25.8,621.8,25804,257046,10.0,70
2026-06-06 00:56:35,42.0,10570,40960,25.8,-31.1,25804,257046,10.0,70
2026-06-06 00:56:45,47.0,10570,40960,25.8,-372.0,25813,257046,10.0,69
2026-06-06 00:56:55,48.0,10570,40960,25.8,598.5,25813,257046,10.0,69
2026-06-06 00:57:05,43.0,10570,40960,25.8,298.8,25813,257046,10.0,69
2026-06-06 00:57:15,45.0,10570,40960,25.8,-388.4,24616,257046,9.6,69
2026-06-06 00:57:25,40.0,6664,40960,16.3,-2684.4,21891,257046,8.5,66
2026-06-06 00:57:35,54.0,9916,40960,24.2,600.7,25152,257046,9.8,70
2026-06-06 00:57:45,58.0,9918,40960,24.2,-72.3,25530,257046,9.9,70
2026-06-06 00:57:55,59.0,9918,40960,24.2,283.2,25530,257046,9.9,71
2026-06-06 00:58:05,60.0,9920,40960,24.2,285.8,25674,257046,10.0,72
2026-06-06 00:58:16,54.0,9920,40960,24.2,-403.2,25802,257046,10.0,72
2026-06-06 00:58:26,47.0,9920,40960,24.2,320.8,25802,257046,10.0,72
2026-06-06 00:58:36,55.0,9920,40960,24.2,277.8,25817,257046,10.0,72
2026-06-06 00:58:46,44.0,9920,40960,24.2,0.9,25815,257046,10.0,72
2026-06-06 00:58:56,50.0,9920,40960,24.2,199.5,25819,257046,10.0,72
2026-06-06 00:59:06,57.0,9920,40960,24.2,253.2,25824,257046,10.0,74
2026-06-06 00:59:16,46.0,7770,40960,19.0,19.5,24059,257046,9.4,72
2026-06-06 00:59:26,42.0,9242,40960,22.6,-63.8,25725,257046,10.0,72
2026-06-06 00:59:36,50.0,9242,40960,22.6,-105.8,25732,257046,10.0,72
2026-06-06 00:59:46,53.0,9242,40960,22.6,608.8,25735,257046,10.0,72
2026-06-06 00:59:56,56.0,9552,40960,23.3,-328.9,25891,257046,10.1,72
2026-06-06 01:00:07,56.0,9552,40960,23.3,292.8,25896,257046,10.1,72
2026-06-06 01:00:17,53.0,9552,40960,23.3,223.3,25896,257046,10.1,73
2026-06-06 01:00:27,50.0,9552,40960,23.3,-331.1,25903,257046,10.1,72
2026-06-06 01:00:37,41.0,9552,40960,23.3,314.3,25904,257046,10.1,71
2026-06-06 01:00:47,50.0,9552,40960,23.3,589.5,25904,257046,10.1,72
2026-06-06 01:00:57,50.0,9552,40960,23.3,-710.0,25906,257046,10.1,72
2026-06-06 01:01:07,45.0,9552,40960,23.3,605.2,25906,257046,10.1,72
2026-06-06 01:01:17,53.0,9552,40960,23.3,285.4,25907,257046,10.1,72
2026-06-06 01:01:27,37.0,9552,40960,23.3,-323.8,24740,257046,9.6,71
2026-06-06 01:01:37,49.0,9552,40960,23.3,212.5,25907,257046,10.1,73
2026-06-06 01:01:47,51.0,9552,40960,23.3,291.5,25906,257046,10.1,71
2026-06-06 01:01:58,48.0,9552,40960,23.3,12.3,25906,257046,10.1,71
2026-06-06 01:02:08,36.0,8020,40960,19.6,-426.9,24037,257046,9.4,71
2026-06-06 01:02:18,49.0,9798,40960,23.9,-129.9,25711,257046,10.0,70
2026-06-06 01:02:28,41.0,9798,40960,23.9,293.7,24544,257046,9.5,70
2026-06-06 01:02:38,47.0,9798,40960,23.9,291.1,25710,257046,10.0,70
2026-06-06 01:02:48,48.0,9798,40960,23.9,283.3,25710,257046,10.0,69
2026-06-06 01:02:58,40.0,9798,40960,23.9,-449.7,25843,257046,10.1,70
2026-06-06 01:03:08,43.0,9798,40960,23.9,260.5,25842,257046,10.1,70
2026-06-06 01:03:18,40.0,9798,40960,23.9,281.9,25842,257046,10.1,68
2026-06-06 01:03:28,40.0,9798,40960,23.9,-48.0,25844,257046,10.1,68
2026-06-06 01:03:39,48.0,9798,40960,23.9,-136.2,25845,257046,10.1,69
2026-06-06 01:03:49,34.0,9798,40960,23.9,303.6,25845,257046,10.1,67
2026-06-06 01:03:59,47.0,9798,40960,23.9,288.1,25847,257046,10.1,67
2026-06-06 01:04:09,39.0,9798,40960,23.9,-112.8,24654,257046,9.6,67
2026-06-06 01:04:19,38.0,8042,40960,19.6,-270.8,23101,257046,9.0,67
2026-06-06 01:04:29,44.0,9900,40960,24.2,573.0,25772,257046,10.0,68
2026-06-06 01:04:39,38.0,9900,40960,24.2,-3.9,25772,257046,10.0,68
2026-06-06 01:04:49,45.0,9900,40960,24.2,240.2,25772,257046,10.0,68
2026-06-06 01:04:59,47.0,9900,40960,24.2,-30.4,25900,257046,10.1,68
2026-06-06 01:05:09,46.0,9900,40960,24.2,-7.1,25900,257046,10.1,68
2026-06-06 01:05:19,49.0,9900,40960,24.2,603.9,25901,257046,10.1,68
2026-06-06 01:05:30,38.0,9900,40960,24.2,-391.8,25903,257046,10.1,67
2026-06-06 01:05:40,48.0,9900,40960,24.2,-46.2,25903,257046,10.1,67
2026-06-06 01:05:50,44.0,9900,40960,24.2,606.0,25905,257046,10.1,67
2026-06-06 01:06:00,40.0,8020,40960,19.6,-231.7,23566,257046,9.2,65
2026-06-06 01:06:10,40.0,9964,40960,24.3,-431.6,24473,257046,9.5,65
2026-06-06 01:06:20,45.0,9964,40960,24.3,578.2,25774,257046,10.0,66
2026-06-06 01:06:30,36.0,9964,40960,24.3,305.8,25774,257046,10.0,66
2026-06-06 01:06:40,48.0,9964,40960,24.3,294.0,25774,257046,10.0,66
2026-06-06 01:06:50,46.0,10432,40960,25.5,-76.5,25920,257046,10.1,66
2026-06-06 01:07:00,51.0,10432,40960,25.5,204.1,25920,257046,10.1,66
2026-06-06 01:07:10,47.0,10432,40960,25.5,280.5,25921,257046,10.1,67
2026-06-06 01:07:21,43.0,8650,40960,21.1,-1039.9,23724,257046,9.2,65
2026-06-06 01:07:31,43.0,10346,40960,25.3,588.5,25699,257046,10.0,66
2026-06-06 01:07:41,48.0,10346,40960,25.3,-136.5,25700,257046,10.0,66
2026-06-06 01:07:51,42.0,10346,40960,25.3,303.1,25702,257046,10.0,66
2026-06-06 01:08:01,36.0,7934,40960,19.4,9.6,23934,257046,9.3,63
2026-06-06 01:08:11,37.0,9676,40960,23.6,-119.5,25706,257046,10.0,64
2026-06-06 01:08:21,41.0,9676,40960,23.6,178.7,25706,257046,10.0,66
2026-06-06 01:08:31,43.0,9676,40960,23.6,275.8,25706,257046,10.0,66
2026-06-06 01:08:41,48.0,9676,40960,23.6,283.6,25840,257046,10.1,66
2026-06-06 01:08:51,47.0,9676,40960,23.6,-127.1,25842,257046,10.1,66
2026-06-06 01:09:01,34.0,9676,40960,23.6,-126.2,25837,257046,10.1,66
2026-06-06 01:09:12,43.0,9676,40960,23.6,302.8,25842,257046,10.1,67
2026-06-06 01:09:22,34.0,9676,40960,23.6,274.2,25843,257046,10.1,64
2026-06-06 01:09:32,40.0,7978,40960,19.5,10.1,23522,257046,9.2,67
2026-06-06 01:09:42,39.0,8952,40960,21.9,-151.0,25367,257046,9.9,65
