item_id,item,product_group_name,product_type_name,graphical_appearance_name,colour_group_name,perceived_colour_master_name,index_group_name,garment_group_name,section_name,department_name,item weight,prototype
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9983363,2
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9503448,2
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.9440038,2
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9433941,2
18707,617281001,Garment Upper body,Jacket,Solid,Dark Blue,Blue,Sport,Unknown,Ladies H&M Sport,Ladies Sport Woven,1.941616,2
14268,809200002,Garment Upper body,Jacket,Solid,Black,Black,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9407352,2
7509,619261001,Garment Full body,Dress,All over pattern,Dark Green,Green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,1.9398627,2
17716,800800001,Garment Full body,Dress,Solid,Dark Red,Red,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.9393821,2
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.9390967,2
8835,677930066,Garment Upper body,Sweater,Embroidery,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,1.9998882,3
21141,754238024,Garment Upper body,Top,Solid,Black,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,1.9998609,3
17995,824764012,Garment Upper body,T-shirt,Solid,Dark Blue,Blue,Ladieswear,Jersey Fancy,Womens Casual,Jersey,1.9998562,3
2796,800691008,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9998558,3
1593,902107001,Garment Upper body,Shirt,Solid,White,White,Ladieswear,Blouses,Womens Everyday Collection,Blouse,1.9998503,3
4795,822311001,Underwear,Underwear bottom,Solid,Black,Black,Ladieswear,"Under-, Nightwear",Womens Lingerie,Expressive Lingerie,1.9998457,3
1663,852746004,Garment Lower body,Shorts,Melange,Black,Grey,Divided,Jersey Basic,Divided Basics,Basic 1,1.9998412,3
23299,927922001,Garment Upper body,Blouse,Solid,Beige,Mole,Ladieswear,Blouses,Womens Tailoring,Blouse,1.9998329,3
2353,816423001,Garment Lower body,Shorts,Solid,Black,Black,Divided,Shorts,Divided Collection,Shorts,1.9998289,3
22567,863646002,Garment Upper body,Sweater,Melange,Grey,Grey,Ladieswear,Knitwear,Womens Everyday Collection,Knitwear,1.9998276,3
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9975632,4
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9962401,4
16409,843505001,Accessories,Hair clip,Glittering/Metallic,Silver,Metal,Ladieswear,Accessories,Womens Small accessories,Hair Accessories,1.9554808,4
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9474894,4
6606,731710001,Garment Full body,Dress,Solid,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,1.9447854,4
16151,722633011,Swimwear,Swimwear bottom,Colour blocking,Green,Green,Baby/Children,Swimwear,"Kids Accessories, Swimwear & D",Kids Boy Swimwear,1.9425999,4
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9415557,4
18063,766526003,Socks & Tights,Socks,Mixed solid/pattern,Dark Grey,Grey,Menswear,Socks and Tights,Men Underwear,Socks Bin,1.940417,4
8966,728162002,Garment Upper body,T-shirt,Solid,White,White,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9392166,4
11300,698470001,Shoes,Sneakers,Solid,Dark Blue,Blue,Ladieswear,Shoes,Womens Shoes,Sneakers,1.939177,4
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9992034,5
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.998324,5
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9503989,5
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.9440272,5
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9433737,5
18707,617281001,Garment Upper body,Jacket,Solid,Dark Blue,Blue,Sport,Unknown,Ladies H&M Sport,Ladies Sport Woven,1.9416475,5
14268,809200002,Garment Upper body,Jacket,Solid,Black,Black,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9407218,5
7509,619261001,Garment Full body,Dress,All over pattern,Dark Green,Green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,1.9399326,5
17716,800800001,Garment Full body,Dress,Solid,Dark Red,Red,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.9393846,5
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.939079,5
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9992025,6
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9983208,6
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.950398,6
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.9440268,6
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.943382,6
18707,617281001,Garment Upper body,Jacket,Solid,Dark Blue,Blue,Sport,Unknown,Ladies H&M Sport,Ladies Sport Woven,1.9416842,6
14268,809200002,Garment Upper body,Jacket,Solid,Black,Black,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9407465,6
7509,619261001,Garment Full body,Dress,All over pattern,Dark Green,Green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,1.9399698,6
17716,800800001,Garment Full body,Dress,Solid,Dark Red,Red,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.9393613,6
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.9391286,6
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9992015,7
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9983196,7
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9504101,7
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.944005,7
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9433682,7
18707,617281001,Garment Upper body,Jacket,Solid,Dark Blue,Blue,Sport,Unknown,Ladies H&M Sport,Ladies Sport Woven,1.9416496,7
14268,809200002,Garment Upper body,Jacket,Solid,Black,Black,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9407151,7
7509,619261001,Garment Full body,Dress,All over pattern,Dark Green,Green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,1.9399297,7
17716,800800001,Garment Full body,Dress,Solid,Dark Red,Red,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.939389,7
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.9390913,7
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9989998,8
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9984782,8
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9474646,8
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9432685,8
3506,739265017,Garment Upper body,T-shirt,Melange,Dark Blue,Blue,Sport,Jersey Fancy,Men H&M Sport,Men Sport Bottoms,1.9427494,8
18372,821886001,Garment Upper body,Jacket,Solid,Light Pink,Pink,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9404979,8
8966,728162002,Garment Upper body,T-shirt,Solid,White,White,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9403569,8
6780,684021086,Garment Upper body,T-shirt,Placement print,White,White,Menswear,Jersey Fancy,Contemporary Street,Jersey Fancy,1.9403229,8
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.9399894,8
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.9398901,8
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9987552,9
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9984665,9
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9470265,9
18372,821886001,Garment Upper body,Jacket,Solid,Light Pink,Pink,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9421446,9
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9413838,9
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.9412634,9
6780,684021086,Garment Upper body,T-shirt,Placement print,White,White,Menswear,Jersey Fancy,Contemporary Street,Jersey Fancy,1.9407179,9
3506,739265017,Garment Upper body,T-shirt,Melange,Dark Blue,Blue,Sport,Jersey Fancy,Men H&M Sport,Men Sport Bottoms,1.9406431,9
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.9404131,9
8966,728162002,Garment Upper body,T-shirt,Solid,White,White,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9402747,9
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9991289,10
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9986067,10
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9496335,10
8966,728162002,Garment Upper body,T-shirt,Solid,White,White,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9472133,10
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9436994,10
10205,809887001,Garment Upper body,Coat,Solid,Beige,Beige,Divided,Unknown,Divided Projects,Divided+,1.9429588,10
20884,822101001,Accessories,Other accessories,Solid,Black,Black,Sport,Accessories,Ladies H&M Sport,Ladies Sport Acc,1.9414092,10
16145,813927002,Garment Full body,Jumpsuit/Playsuit,All over pattern,Light Pink,Pink,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Girl,Baby Girl Woven,1.941011,10
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.940188,10
18707,617281001,Garment Upper body,Jacket,Solid,Dark Blue,Blue,Sport,Unknown,Ladies H&M Sport,Ladies Sport Woven,1.9399977,10
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9987248,11
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9984288,11
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9471121,11
18372,821886001,Garment Upper body,Jacket,Solid,Light Pink,Pink,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9420915,11
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9412727,11
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.9412186,11
6780,684021086,Garment Upper body,T-shirt,Placement print,White,White,Menswear,Jersey Fancy,Contemporary Street,Jersey Fancy,1.940686,11
3506,739265017,Garment Upper body,T-shirt,Melange,Dark Blue,Blue,Sport,Jersey Fancy,Men H&M Sport,Men Sport Bottoms,1.9406588,11
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.9403638,11
8966,728162002,Garment Upper body,T-shirt,Solid,White,White,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9401939,11
8835,677930066,Garment Upper body,Sweater,Embroidery,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,1.9998894,12
21141,754238024,Garment Upper body,Top,Solid,Black,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,1.999863,12
2796,800691008,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9998581,12
17995,824764012,Garment Upper body,T-shirt,Solid,Dark Blue,Blue,Ladieswear,Jersey Fancy,Womens Casual,Jersey,1.9998579,12
1593,902107001,Garment Upper body,Shirt,Solid,White,White,Ladieswear,Blouses,Womens Everyday Collection,Blouse,1.9998527,12
4795,822311001,Underwear,Underwear bottom,Solid,Black,Black,Ladieswear,"Under-, Nightwear",Womens Lingerie,Expressive Lingerie,1.9998478,12
1663,852746004,Garment Lower body,Shorts,Melange,Black,Grey,Divided,Jersey Basic,Divided Basics,Basic 1,1.9998434,12
23299,927922001,Garment Upper body,Blouse,Solid,Beige,Mole,Ladieswear,Blouses,Womens Tailoring,Blouse,1.9998349,12
2353,816423001,Garment Lower body,Shorts,Solid,Black,Black,Divided,Shorts,Divided Collection,Shorts,1.9998306,12
22567,863646002,Garment Upper body,Sweater,Melange,Grey,Grey,Ladieswear,Knitwear,Womens Everyday Collection,Knitwear,1.9998296,12
8835,677930066,Garment Upper body,Sweater,Embroidery,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,1.9998881,13
21141,754238024,Garment Upper body,Top,Solid,Black,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,1.999861,13
17995,824764012,Garment Upper body,T-shirt,Solid,Dark Blue,Blue,Ladieswear,Jersey Fancy,Womens Casual,Jersey,1.9998558,13
2796,800691008,Garment Upper body,T-shirt,Solid,Black,Black,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9998556,13
1593,902107001,Garment Upper body,Shirt,Solid,White,White,Ladieswear,Blouses,Womens Everyday Collection,Blouse,1.99985,13
4795,822311001,Underwear,Underwear bottom,Solid,Black,Black,Ladieswear,"Under-, Nightwear",Womens Lingerie,Expressive Lingerie,1.9998457,13
1663,852746004,Garment Lower body,Shorts,Melange,Black,Grey,Divided,Jersey Basic,Divided Basics,Basic 1,1.999841,13
23299,927922001,Garment Upper body,Blouse,Solid,Beige,Mole,Ladieswear,Blouses,Womens Tailoring,Blouse,1.9998322,13
2353,816423001,Garment Lower body,Shorts,Solid,Black,Black,Divided,Shorts,Divided Collection,Shorts,1.999829,13
22567,863646002,Garment Upper body,Sweater,Melange,Grey,Grey,Ladieswear,Knitwear,Womens Everyday Collection,Knitwear,1.9998271,13
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9975504,14
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9962254,14
16409,843505001,Accessories,Hair clip,Glittering/Metallic,Silver,Metal,Ladieswear,Accessories,Womens Small accessories,Hair Accessories,1.95557,14
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9474303,14
6606,731710001,Garment Full body,Dress,Solid,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,1.9448771,14
16151,722633011,Swimwear,Swimwear bottom,Colour blocking,Green,Green,Baby/Children,Swimwear,"Kids Accessories, Swimwear & D",Kids Boy Swimwear,1.9426666,14
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9415567,14
18063,766526003,Socks & Tights,Socks,Mixed solid/pattern,Dark Grey,Grey,Menswear,Socks and Tights,Men Underwear,Socks Bin,1.9404464,14
8966,728162002,Garment Upper body,T-shirt,Solid,White,White,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9391881,14
11300,698470001,Shoes,Sneakers,Solid,Dark Blue,Blue,Ladieswear,Shoes,Womens Shoes,Sneakers,1.9391801,14
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9975593,15
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9962319,15
16409,843505001,Accessories,Hair clip,Glittering/Metallic,Silver,Metal,Ladieswear,Accessories,Womens Small accessories,Hair Accessories,1.9555233,15
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9474785,15
6606,731710001,Garment Full body,Dress,Solid,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,1.944823,15
16151,722633011,Swimwear,Swimwear bottom,Colour blocking,Green,Green,Baby/Children,Swimwear,"Kids Accessories, Swimwear & D",Kids Boy Swimwear,1.9426211,15
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9415519,15
18063,766526003,Socks & Tights,Socks,Mixed solid/pattern,Dark Grey,Grey,Menswear,Socks and Tights,Men Underwear,Socks Bin,1.9404156,15
8966,728162002,Garment Upper body,T-shirt,Solid,White,White,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.939237,15
11300,698470001,Shoes,Sneakers,Solid,Dark Blue,Blue,Ladieswear,Shoes,Womens Shoes,Sneakers,1.9391718,15
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.999211,16
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9983304,16
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.950351,16
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.9440176,16
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9433675,16
18707,617281001,Garment Upper body,Jacket,Solid,Dark Blue,Blue,Sport,Unknown,Ladies H&M Sport,Ladies Sport Woven,1.9416559,16
14268,809200002,Garment Upper body,Jacket,Solid,Black,Black,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9407241,16
7509,619261001,Garment Full body,Dress,All over pattern,Dark Green,Green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,1.9399171,16
17716,800800001,Garment Full body,Dress,Solid,Dark Red,Red,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.9393921,16
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.9390836,16
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9992009,17
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9983221,17
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9504101,17
9208,624443028,Garment Upper body,Bodysuit,Stripe,Grey,Grey,Baby/Children,Jersey Fancy,Baby Essentials & Complements,Newborn,1.9440241,17
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9433867,17
18707,617281001,Garment Upper body,Jacket,Solid,Dark Blue,Blue,Sport,Unknown,Ladies H&M Sport,Ladies Sport Woven,1.9416345,17
14268,809200002,Garment Upper body,Jacket,Solid,Black,Black,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9407097,17
7509,619261001,Garment Full body,Dress,All over pattern,Dark Green,Green,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,1.9399468,17
17716,800800001,Garment Full body,Dress,Solid,Dark Red,Red,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.9393791,17
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.939079,17
26806,912239001,Garment Lower body,Trousers,All over pattern,Dark Grey,Black,Divided,Unknown,Divided Projects,Divided+,1.9990041,18
3999,861547001,Shoes,Ballerinas,Solid,Greenish Khaki,Khaki green,Ladieswear,Shoes,Womens Shoes,Premium Quality,1.9984815,18
20850,806307009,Garment Lower body,Leggings/Tights,Mixed solid/pattern,Dark Yellow,Beige,Baby/Children,Woven/Jersey/Knitted mix Baby,Baby Essentials & Complements,Baby Exclusive,1.9474545,18
19237,796738004,Garment Full body,Dress,All over pattern,White,White,Baby/Children,Dresses/Skirts girls,Young Girl,Young Girl Dresses,1.9432685,18
3506,739265017,Garment Upper body,T-shirt,Melange,Dark Blue,Blue,Sport,Jersey Fancy,Men H&M Sport,Men Sport Bottoms,1.9427257,18
18372,821886001,Garment Upper body,Jacket,Solid,Light Pink,Pink,Divided,Outdoor,Divided Collection,Outdoor/Blazers,1.9405222,18
6780,684021086,Garment Upper body,T-shirt,Placement print,White,White,Menswear,Jersey Fancy,Contemporary Street,Jersey Fancy,1.9403381,18
8966,728162002,Garment Upper body,T-shirt,Solid,White,White,Ladieswear,Jersey Basic,Womens Everyday Basics,Jersey Basic,1.9403329,18
11775,810005001,Garment Upper body,Coat,Solid,Light Beige,Beige,Ladieswear,Outdoor,Womens Jackets,Outwear,1.940012,18
