item_id,item,product_group_name,product_type_name,graphical_appearance_name,colour_group_name,perceived_colour_master_name,index_group_name,garment_group_name,section_name,department_name,item weight,prototype
691,875856001,Garment Upper body,Sweater,Solid,Black,Black,Ladieswear,Knitwear,H&M+,Knitwear,1.9998429,2
1953,894320001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,H&M+,Knitwear,1.9992256,2
9648,900279001,Garment Full body,Dress,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,1.9963398,2
12906,928171001,Garment Full body,Dress,Stripe,Black,Black,Ladieswear,Blouses,H&M+,Woven top,1.9962783,2
7288,757552004,Garment Lower body,Trousers,Solid,Black,Black,Ladieswear,Trousers,H&M+,Woven bottoms,1.974263,2
1303,882613003,Garment Upper body,Sweater,Solid,Greenish Khaki,Khaki green,Divided,Unknown,Divided Projects,Divided+,1.9739634,2
13559,875856006,Garment Upper body,Sweater,Solid,Dark Red,Red,Ladieswear,Knitwear,H&M+,Knitwear,1.9731069,2
550,730683062,Garment Lower body,Leggings/Tights,Placement print,Green,Grey,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,1.9999461,3
784,918292011,Garment Lower body,Leggings/Tights,Melange,White,White,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,1.999621,3
552,754238024,Garment Upper body,Top,Solid,Black,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,1.9993037,3
8916,769748013,Garment Lower body,Leggings/Tights,Solid,Black,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,1.9988253,3
5816,769748014,Garment Lower body,Leggings/Tights,Solid,Dark Grey,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,1.995156,3
2406,754238023,Garment Upper body,Top,Solid,White,White,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,1.9940153,3
11929,865086004,Underwear,Bra,Solid,Beige,Beige,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,1.9882164,3
6832,730683019,Garment Lower body,Leggings/Tights,Placement print,Black,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,1.9816079,3
551,803685001,Garment Lower body,Leggings/Tights,Mesh,Black,Black,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bottoms,1.9799675,3
11898,754238015,Garment Upper body,Top,Solid,Greyish Beige,Khaki green,Sport,Jersey Fancy,Ladies H&M Sport,Ladies Sport Bras,1.9786339,3
13,905811001,Garment Upper body,Sweater,Solid,Black,Black,Ladieswear,"Under-, Nightwear","Womens Nightwear, Socks & Tigh",Loungewear,1.9999754,4
1424,448509014,Garment Lower body,Trousers,Solid,Blue,Blue,Divided,Trousers,Divided Collection,Trousers,1.9998794,4
9580,797988002,Garment Upper body,Top,Solid,Black,Black,Divided,Knitwear,Divided Collection,Tops Knitwear,1.9991562,4
11889,919365008,Garment Lower body,Trousers,Denim,Blue,Blue,Divided,Trousers,Divided Collection,Trousers,1.9955151,4
367,879088001,Garment Upper body,Sweater,Lace,Black,Black,Divided,Knitwear,Divided Collection,Tops Knitwear,1.9930815,4
8292,891630001,Garment Lower body,Trousers,Denim,Black,Black,Divided,Trousers Denim,Ladies Denim,Denim Trousers,1.9786313,4
11762,767423013,Garment Upper body,Sweater,Solid,Dark Blue,Blue,Divided,Knitwear,Divided Collection,Tops Knitwear,1.9766302,4
9298,761406006,Garment Upper body,Sweater,Solid,Pink,Pink,Divided,Knitwear,Divided Collection,Tops Knitwear,1.9745796,4
11682,818754007,Garment Upper body,Top,Solid,Purple,Lilac Purple,Divided,Jersey Basic,Divided Basics,Basic 1,1.9589531,4
3858,818754001,Garment Upper body,Top,Solid,Black,Black,Divided,Jersey Basic,Divided Basics,Basic 1,1.9560299,4
5986,784021005,Garment Upper body,Sweater,Solid,Black,Black,Ladieswear,Knitwear,Womens Premium,Jersey/Knitwear Premium,1.9999485,5
13419,892174001,Garment Upper body,Jacket,Check,Blue,Blue,Ladieswear,Special Offers,Womens Everyday Collection,Campaigns,1.9998007,5
3393,892892001,Garment Upper body,Sweater,Solid,Black,Black,Ladieswear,Knitwear,Womens Premium,Jersey/Knitwear Premium,1.99979,5
13566,926825001,Garment Lower body,Trousers,Solid,Black,Black,Divided,Trousers,Divided Collection,Trousers,1.9994597,5
13305,873274006,Garment Upper body,Sweater,Melange,Grey,Grey,Ladieswear,Knitwear,Womens Everyday Collection,Knitwear,1.9981588,5
13254,923353002,Garment Upper body,Top,Solid,Beige,Mole,Ladieswear,Jersey Fancy,Womens Everyday Collection,Jersey fancy,1.9948816,5
6012,907903001,Garment Upper body,Sweater,Solid,Light Beige,Beige,Ladieswear,Knitwear,Womens Premium,Jersey/Knitwear Premium,1.9947815,5
5607,892070002,Garment Upper body,Sweater,Solid,Black,Black,Ladieswear,Knitwear,Womens Premium,Jersey/Knitwear Premium,1.9863163,5
5973,797500002,Garment Upper body,Blazer,Melange,Beige,Beige,Ladieswear,Unknown,Womens Premium,Woven Premium,1.9812684,5
5075,786978007,Garment Upper body,Sweater,Solid,Black,Black,Ladieswear,Knitwear,Womens Premium,Jersey/Knitwear Premium,1.9765234,5
7077,797892010,Garment Lower body,Trousers,Check,Black,Black,Ladieswear,Trousers,H&M+,Woven bottoms,1.9999871,6
12896,767473009,Garment Upper body,Top,All over pattern,Light Beige,Beige,Ladieswear,Blouses,H&M+,Woven top,1.9999626,6
11892,897108001,Garment Full body,Dress,Solid,Black,Black,Ladieswear,Blouses,H&M+,Woven top,1.9999208,6
691,875856001,Garment Upper body,Sweater,Solid,Black,Black,Ladieswear,Knitwear,H&M+,Knitwear,1.9998233,6
1953,894320001,Garment Upper body,Cardigan,Solid,Black,Black,Ladieswear,Knitwear,H&M+,Knitwear,1.9991679,6
9648,900279001,Garment Full body,Dress,Solid,Black,Black,Ladieswear,Jersey Fancy,H&M+,Jersey,1.9964597,6
12906,928171001,Garment Full body,Dress,Stripe,Black,Black,Ladieswear,Blouses,H&M+,Woven top,1.9962659,6
7288,757552004,Garment Lower body,Trousers,Solid,Black,Black,Ladieswear,Trousers,H&M+,Woven bottoms,1.9744534,6
1303,882613003,Garment Upper body,Sweater,Solid,Greenish Khaki,Khaki green,Divided,Unknown,Divided Projects,Divided+,1.9738235,6
13559,875856006,Garment Upper body,Sweater,Solid,Dark Red,Red,Ladieswear,Knitwear,H&M+,Knitwear,1.9730667,6
1933,854767001,Garment Upper body,Sweater,Melange,Yellow,Yellow,Ladieswear,Knitwear,H&M+,Knitwear,1.9999216,7
8843,824526004,Garment Upper body,Blazer,Solid,Beige,Mole,Ladieswear,Dressed,Womens Everyday Collection,Suit jacket,1.9999026,7
12276,828116003,Garment Upper body,Sweater,Stripe,Dark Blue,Blue,Divided,Jersey Fancy,Divided Projects,Projects Jersey & Knitwear,1.9996282,7
13231,889669006,Garment Lower body,Trousers,Solid,Dark Red,Red,Ladieswear,Trousers,Womens Tailoring,Trouser,1.9995222,7
10841,774113006,Unknown,Unknown,Denim,Dark Blue,Blue,Divided,Trousers Denim,Ladies Denim,Denim Other Garments,1.9993944,7
12223,797710006,Garment Upper body,Top,Melange,Dark Beige,Beige,Ladieswear,Knitwear,Womens Tailoring,Knitwear,1.9847659,7
633,752814017,Garment Lower body,Trousers,Check,Beige,Beige,Ladieswear,Trousers,Womens Everyday Collection,Trouser,1.974535,7
13387,923534004,Garment Upper body,Top,Solid,Dark Turquoise,Turquoise,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.9219055,7
6786,920529004,Garment Upper body,Top,Solid,Orange,Orange,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.9110218,7
12821,935635002,Garment Upper body,Shirt,All over pattern,Black,Black,Divided,Blouses,Divided Collection,Tops Woven,1.9093566,7
8309,885896001,Garment Upper body,Shirt,Metallic,Grey,Grey,Divided,Special Offers,Divided Projects,Promotion/ Other /Offer,1.9995539,8
5794,839402002,Garment Full body,Dress,Lace,White,White,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.9994085,8
3513,763842008,Garment Full body,Dress,Solid,Turquoise,Turquoise,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.9983414,8
5849,893062001,Garment Full body,Dress,Lace,White,White,Ladieswear,Jersey Fancy,Womens Tailoring,Jersey,1.99832,8
8058,858381001,Garment Upper body,Blouse,Solid,White,White,Ladieswear,Blouses,Womens Trend,Blouse & Dress,1.9979038,8
3511,707100003,Garment Full body,Dress,Solid,Green,Green,Ladieswear,Dresses Ladies,Womens Tailoring,Dress,1.9962811,8
4432,730153001,Garment Full body,Dress,Embroidery,Turquoise,Turquoise,Divided,Dresses Ladies,Divided Projects,Projects Dresses,1.9948483,8
11018,836391002,Garment Full body,Dress,Solid,Light Beige,Beige,Ladieswear,Dresses Ladies,Womens Everyday Collection,Dress,1.9839678,8
3415,861409002,Shoes,Heeled sandals,Solid,Dark Yellow,Yellow,Ladieswear,Shoes,Womens Shoes,Heels,1.9801486,8
12559,810841001,Garment Full body,Dress,Solid,Black,Black,Ladieswear,Jersey Fancy,Womens Everyday Collection,Jersey fancy,1.9744084,8
12017,901802003,Garment Lower body,Trousers,Solid,Dark Blue,Blue,Ladieswear,Jersey Fancy,Mama,Jersey,1.9999816,9
3651,820032005,Garment Upper body,Top,Melange,Dark Orange,Red,Ladieswear,Jersey Fancy,Mama,Jersey,1.9999465,9
4310,886367001,Garment Upper body,Sweater,Solid,Pink,Pink,Ladieswear,Knitwear,Mama,Knitwear,1.9999412,9
11951,837680005,Garment Upper body,Top,Melange,Greenish Khaki,Khaki green,Ladieswear,Jersey Fancy,Mama,Jersey,1.9997861,9
3643,886366001,Garment Upper body,Sweater,Stripe,Dark Blue,Blue,Ladieswear,Knitwear,Mama,Knitwear,1.998946,9
8177,905070002,Garment Upper body,T-shirt,Stripe,Off White,White,Ladieswear,Jersey Fancy,Mama,Jersey,1.996644,9
10055,837680002,Garment Upper body,Top,Solid,Light Pink,Pink,Ladieswear,Jersey Fancy,Mama,Jersey,1.9916438,9
8491,907321001,Garment Full body,Dress,Solid,Dark Grey,Grey,Ladieswear,Jersey Fancy,Mama,Jersey,1.9913313,9
6064,877527001,Underwear,Bra,Solid,Light Grey,Grey,Ladieswear,"Under-, Nightwear",Womens Lingerie,Mama Lingerie,1.9880462,9
10473,820032001,Garment Upper body,Top,Solid,White,White,Ladieswear,Jersey Fancy,Mama,Jersey,1.9879153,9
8035,710876001,Garment Lower body,Trousers,Solid,Black,Black,Menswear,Trousers,Contemporary Casual,Trouser,1.9999976,10
668,793506017,Underwear,Underwear bottom,Mixed solid/pattern,Dark Blue,Blue,Menswear,"Under-, Nightwear",Men Underwear,Underwear Jersey,1.9999807,10
8949,793506019,Underwear,Underwear bottom,All over pattern,Dark Blue,Blue,Menswear,"Under-, Nightwear",Men Underwear,Underwear Jersey,1.9996438,10
12418,533022044,Garment Upper body,Bodysuit,Solid,Black,Black,Baby/Children,Jersey Basic,Baby Essentials & Complements,Baby basics,1.9994751,10
9031,800396008,Garment Upper body,Jacket,Other structure,Black,Black,Menswear,Jersey Fancy,Contemporary Smart,Jersey Fancy,1.9977784,10
459,863456007,Garment Upper body,Polo shirt,Solid,Dark Blue,Blue,Menswear,Jersey Basic,Men Underwear,Light Basic Jersey,1.9807017,10
8829,567418054,Garment Upper body,T-shirt,Other structure,Grey,Grey,Menswear,Jersey Fancy,Contemporary Smart,Jersey Fancy,1.9789296,10
12515,907846003,Garment Upper body,Sweater,Solid,Dark Green,Green,Menswear,Jersey Basic,Men Underwear,Heavy Basic Jersey,1.9742299,10
3612,570002096,Garment Upper body,T-shirt,Stripe,Dark Blue,Blue,Menswear,Jersey Basic,Men Underwear,Light Basic Jersey,1.9731939,10
4198,636207005,Garment Lower body,Trousers,Denim,Grey,Grey,Menswear,Trousers Denim,Denim Men,Denim trousers,1.9712458,10
